lmfdb_index|coeffs|monogenic
1|-1,0,10,0,-7,0|1
1|-3,0,21,4,-9,-1|1
1|4,20,23,-4,-10,0|0
1|3,15,15,-6,-9,0|1
1|-19,-27,16,21,-8,-3|1
1|-13,-12,19,9,-9,-1|1
1|-5,-11,8,12,-5,-3|1
1|-7,-15,17,10,-9,-1|0
1|-211,-117,97,39,-17,-3|0
2|-203,21,133,1,-23,-1|0
1|1,8,11,-4,-8,0|1
1|-4,9,21,-2,-9,0|1
1|-41,-37,38,23,-10,-3|1
1|-4,10,31,3,-11,-1|0
1|-5,-6,11,11,-6,-3|1
1|-13,-26,13,25,-10,-3|0
1|1,-6,4,12,-10,-1|0
1|-1,-4,14,10,-10,-1|0
1|20,-76,64,17,-17,-1|0
1|-1,5,7,-8,-9,0|1
1|-1,0,14,5,-9,-2|0
1|-1,-5,5,13,-7,-2|0
1|-53,-30,54,24,-12,-3|0
1|-7,-21,26,9,-10,-1|1
1|1,-8,12,8,-8,-2|0
1|-181,-100,100,32,-19,-2|0
1|-1,2,16,6,-9,-2|0
1|1,-9,0,17,-6,-3|0
1|-1,-4,11,4,-7,-1|1
1|-2,-2,8,5,-7,-2|1
1|-1,44,51,-6,-15,0|0
1|-5,5,34,14,-10,-3|0
1|-9,-12,15,13,-8,-3|0
1|-4,0,21,5,-9,-1|0
1|-10,-2,23,5,-9,-1|1
1|-11,6,36,-1,-12,0|0
1|-9,3,19,-2,-9,0|0
1|-1,-2,12,6,-9,-2|0
1|1,-6,2,12,-8,-1|1
1|-8,-13,21,11,-9,-2|0
1|-7,2,23,4,-9,-1|1
1|1,11,26,11,-10,-2|1
1|5,-25,18,10,-9,-1|1
1|-1,11,8,-13,-11,0|1
1|1,-10,24,7,-11,-1|1
1|-1,-1,11,1,-8,-1|1
1|-1,-2,9,0,-8,0|1
1|2,-14,10,14,-7,-3|0
1|-89,0,66,0,-15,0|0
1|-169,-130,128,26,-22,-1|0
1|15,-40,20,14,-10,-1|1
1|-1,-4,13,6,-9,-2|0
1|-6,-1,14,2,-8,-1|1
1|-5,5,34,19,-10,-3|-1
1|9,-48,22,20,-10,-2|0
1|-2,12,56,14,-14,-2|0
1|-3,-19,12,13,-7,-2|1
1|1,-8,8,7,-7,-1|1
1|-71,9,72,-1,-18,0|0
1|1,-7,2,13,-6,-3|0
1|-1,1,12,10,-6,-3|1
1|1,-8,12,10,-7,-2|1
1|-19,-16,27,9,-10,-1|1
1|7,30,29,-5,-11,0|1
1|-3,1,14,4,-9,-1|1
1|-73,-63,48,29,-12,-3|0
1|-9,24,34,-6,-12,0|0
1|1,-3,-8,23,-9,-2|1
1|-1,-10,22,11,-11,-1|1
1|-2,-10,4,14,-7,-2|1
1|13,-35,12,17,-8,-2|1
1|7,-24,14,14,-8,-2|1
1|2,-12,14,8,-9,-2|1
1|-7,-9,14,8,-8,-1|1
1|-1,-5,19,-4,-11,0|1
1|-2,-8,5,11,-6,-2|1
1|1,8,12,-3,-8,0|1
1|-2,-6,17,4,-10,-1|0
1|-169,-130,101,38,-20,-2|0
1|-4,-4,16,10,-8,-2|0
1|-5,-6,12,8,-8,-1|1
1|1,-16,13,12,-8,-2|0
1|-167,-121,107,32,-19,-2|0
1|-5,-5,24,16,-8,-3|0
1|3,-16,13,9,-8,-1|1
1|1,22,19,-10,-11,0|1
1|2,-7,0,15,-5,-3|1
1|-5,5,32,10,-10,-2|1
1|-1,4,23,10,-9,-3|0
1|-5,-11,6,15,-5,-3|1
1|-7,-2,16,3,-8,-1|1
1|-1,-14,24,15,-13,-1|0
1|-64,0,60,-1,-15,0|0
1|-4,2,13,-1,-8,0|0
1|-1,-5,1,17,-8,-2|1
1|-19,-32,40,13,-13,-1|0
1|1,-6,2,10,-4,-3|1
1|-4,-2,17,-2,-11,0|-1
1|-197,-88,108,31,-20,-2|0
1|5,-25,25,10,-11,-1|-1
1|-1,-2,8,6,-7,-1|1
1|6,-20,10,13,-7,-2|1
1|-10,-20,19,13,-8,-2|1
1|-211,-4,128,5,-22,-1|0
1|19,-36,3,23,-9,-2|1
1|-3,-9,3,13,-4,-3|1
1|1,10,16,-3,-10,-1|1
1|8,-23,8,17,-8,-2|1
1|2,-10,6,13,-5,-3|0
1|1,-23,20,21,-14,-1|-1
1|5,-22,9,14,-7,-2|1
1|4,-30,27,11,-11,-1|0
1|-5,3,16,-7,-11,0|1
1|-13,-11,28,5,-11,-1|1
1|-3,5,18,-11,-13,0|0
1|-1,-12,17,14,-9,-2|0
1|-211,-22,126,16,-21,-2|0
1|-16,12,41,4,-12,-1|0
1|-4,-21,16,13,-8,-2|1
1|-2,-6,9,7,-7,-1|1
1|-10,-20,18,19,-9,-3|0
2|-4,8,44,5,-13,-1|0
1|-2,-12,16,9,-10,-1|0
1|-72,-72,54,35,-15,-3|0
1|1,-16,1,21,-9,-2|0
1|-1,2,13,5,-7,-2|1
1|1,-6,5,10,-5,-3|1
1|-6,8,15,-8,-11,0|1
1|-1,-3,9,3,-7,-1|1
1|-49,-42,43,25,-11,-3|0
1|-5,-3,17,4,-9,-1|-1
1|-1,8,25,9,-9,-2|1
1|-1,-2,11,9,-7,-2|0
1|-4,-6,11,8,-8,-1|0
1|-2,14,28,2,-10,-1|1
1|-9,-3,20,6,-10,-2|0
1|11,-34,12,17,-8,-2|1
1|11,60,45,-13,-15,0|0
1|-10,-24,24,13,-11,-1|0
1|-1,3,23,6,-10,-1|1
1|-5,-7,10,12,-5,-3|1
1|-3,-8,6,11,-6,-2|1
1|-10,-9,15,9,-7,-2|1
1|-197,5,133,9,-21,-1|0
1|-18,3,26,-1,-10,0|0
1|-1,-24,22,11,-10,-1|0
1|-2,0,9,1,-9,-1|1
1|5,-20,9,13,-7,-2|1
1|-1,-18,9,15,-6,-3|0
1|-19,-1,38,5,-12,-1|0
1|-6,2,14,-2,-8,0|1
1|-1,-7,9,8,-6,-2|1
1|-1,-8,15,5,-10,-1|0
1|1,14,36,16,-10,-3|0
1|-4,-16,25,14,-10,-2|0
1|-9,-18,9,19,-7,-3|0
1|1,-10,13,23,-9,-3|0
1|-251,0,145,0,-22,0|0
1|2,-12,12,11,-7,-2|1
1|3,-18,10,12,-7,-2|1
1|5,-25,20,15,-9,-2|1
1|4,-22,15,17,-8,-3|-1
1|1,-6,6,9,-8,-1|1
1|-4,-10,7,13,-7,-2|0
1|9,-29,13,15,-8,-2|1
1|-4,8,39,15,-12,-3|-1
1|-9,-42,40,13,-13,-1|0
1|-10,-8,21,7,-10,-2|1
1|-1,4,13,2,-9,-1|1
1|-3,-1,11,4,-9,-2|1
1|-20,-28,18,19,-7,-3|0
1|-9,18,23,-10,-12,0|0
1|-1,30,31,-8,-12,0|0
1|-5,13,18,-7,-10,0|1
1|-2,-6,11,12,-5,-3|1
1|-13,4,22,-1,-9,0|1
1|-1,-1,12,2,-8,-1|0
1|2,-9,7,9,-7,-2|1
1|-4,-28,23,20,-11,-2|-1
1|2,-12,17,6,-11,-2|1
1|17,-45,21,21,-13,-1|1
1|-2,1,14,8,-7,-2|1
1|-2,2,15,2,-8,-1|1
1|-1,5,22,-1,-10,0|0
1|-1,-26,19,13,-10,-1|1
1|-7,9,21,-2,-9,0|1
1|-1,-1,9,-2,-9,0|1
1|-3,-4,11,8,-6,-2|1
1|-8,-13,15,11,-7,-2|1
1|-4,-12,8,13,-7,-2|0
1|-1,2,12,-2,-8,0|-1
1|-1,-4,7,18,-10,-2|0
1|2,-14,12,11,-10,-1|0
1|4,-16,4,15,-7,-2|0
1|1,38,41,-7,-13,0|0
1|-2,-3,8,5,-7,-1|1
1|1,13,24,1,-10,-1|-1
1|-1,-2,9,6,-9,-2|0
1|-1,-4,6,7,-7,-1|1
1|-12,-24,16,20,-10,-2|0
1|-67,16,75,-4,-17,0|0
1|-7,6,16,-4,-9,0|1
1|-8,-12,13,14,-8,-2|0
1|-1,-8,17,10,-9,-2|0
1|1,-24,16,18,-8,-3|0
1|-3,-9,9,10,-8,-1|1
1|-2,-9,7,10,-6,-2|1
1|2,16,20,-4,-10,0|0
1|-5,11,19,-4,-9,0|1
1|-19,-26,38,10,-12,-1|0
1|-8,-13,14,11,-7,-2|0
1|-1,8,23,-4,-11,0|0
1|-1,3,24,10,-9,-2|1
1|-1,8,22,6,-9,-2|0
1|1,-9,18,12,-11,-1|1
1|-13,3,24,-1,-12,-1|0
1|3,-11,6,13,-10,-1|1
1|-3,-10,3,13,-4,-3|1
1|-1,-12,6,15,-7,-3|0
1|-7,-7,16,12,-8,-2|1
1|-1,5,9,-5,-8,0|1
1|-1,-3,5,9,-8,-1|1
1|-197,-93,119,23,-21,-1|0
1|-4,-15,10,13,-7,-2|0
1|-2,-6,4,12,-4,-3|1
1|-10,-5,19,4,-9,-1|1
1|8,-29,19,15,-11,-1|1
1|-11,-7,20,5,-9,-1|1
1|-12,-8,19,7,-9,-1|0
1|-1,-10,13,10,-7,-2|0
1|9,-42,32,12,-12,-1|0
1|-1,-11,13,18,-10,-2|0
1|1,9,12,-4,-8,0|1
1|-3,-8,13,11,-7,-3|0
1|-1,-1,8,5,-7,-1|1
1|61,-105,27,33,-14,-2|0
1|11,-31,10,17,-8,-2|1
1|-1,-2,8,7,-8,-1|0
1|-223,-131,109,43,-19,-3|0
1|-17,-5,28,11,-10,-3|1
1|16,-44,23,15,-11,-1|0
1|-1,-4,6,12,-8,-3|0
1|-223,-11,141,4,-24,-1|0
1|-4,-20,10,18,-9,-2|0
1|-71,-60,72,16,-16,-1|0
1|-3,7,16,-2,-8,0|1
1|1,-15,6,14,-7,-2|1
1|1,9,16,-4,-9,0|1
1|-7,-6,14,6,-8,-1|1
1|-4,-4,20,6,-9,-1|0
1|-1,10,20,-2,-9,0|1
1|-1,11,31,-1,-12,0|0
1|1,-9,16,18,-8,-3|0
1|-3,-2,10,5,-8,-2|1
1|-4,-16,12,14,-8,-2|0
1|-3,-6,9,12,-11,-1|0
1|1,-7,7,13,-7,-3|0
1|-1,0,9,0,-7,0|1
1|3,-15,11,16,-6,-3|1
1|-1,-3,5,8,-8,-1|1
1|-19,-7,32,7,-14,-1|0
1|8,-25,8,17,-7,-3|1
1|-7,-10,16,8,-9,-1|1
1|1,-6,4,9,-6,-2|1
1|-24,-35,30,17,-10,-2|1
1|-2,3,16,4,-8,-1|1
1|-5,-25,30,10,-11,-1|0
1|9,-36,19,23,-14,-1|0
1|-10,-16,22,8,-9,-1|1
1|7,-25,12,14,-8,-2|1
1|1,-19,20,17,-10,-2|0
1|-10,-8,18,6,-8,-1|1
1|19,62,44,-11,-14,0|0
1|1,-7,5,11,-6,-2|1
1|1,27,23,-11,-12,0|1
1|-8,-12,24,6,-11,-1|0
1|-12,1,22,3,-9,-1|1
1|-44,-12,50,8,-13,-1|-1
1|-19,33,57,2,-14,-1|0
1|-3,-8,4,12,-4,-3|1
1|-223,-1,143,14,-23,-2|0
1|-1,4,11,-8,-11,0|0
1|-3,-3,10,5,-7,-2|1
1|-73,6,72,-5,-18,0|0
1|9,37,30,-7,-11,0|1
1|-3,-22,16,14,-8,-2|-1
1|-2,-9,6,12,-4,-3|1
1|-13,-22,22,14,-9,-2|0
1|-2,-5,6,11,-4,-3|1
1|-1,-18,9,17,-6,-3|0
1|1,10,17,-1,-9,0|1
1|-4,-10,13,8,-8,-1|0
1|-1,5,29,14,-9,-3|-1
1|-7,-11,21,10,-9,-2|0
1|-5,19,38,7,-11,-2|1
1|-1,-8,23,0,-11,0|0
1|-79,-14,68,9,-15,-1|1
1|-3,-8,12,8,-7,-2|1
1|1,-15,18,18,-9,-3|0
1|5,-21,10,13,-7,-2|1
1|3,-30,23,11,-10,-1|1
1|-5,-3,16,6,-9,-1|0
1|-4,-9,11,9,-7,-2|1
1|-1,-2,7,4,-7,-1|1
1|-1,-5,11,7,-7,-2|0
1|1,-7,3,12,-6,-2|1
1|-1,-4,5,13,-7,-2|1
1|-3,-4,11,9,-6,-3|1
1|-2,1,12,3,-7,-1|1
1|-8,-4,17,5,-8,-1|0
1|-8,-8,18,13,-9,-2|0
1|-5,-5,29,11,-10,-2|1
1|-73,-15,69,19,-15,-3|1
1|-1,-2,13,-3,-9,0|1
1|1,-7,9,11,-7,-2|1
1|-1,10,27,8,-9,-2|1
1|2,-11,11,10,-7,-2|1
1|2,-28,15,15,-8,-2|1
1|-7,-1,18,2,-9,-1|1
1|1,-5,-1,18,-8,-2|1
1|16,-44,21,19,-10,-2|0
1|-2,0,10,2,-7,-1|1
1|-9,8,22,-2,-9,0|1
1|-11,-35,38,19,-16,-1|-1
1|-4,5,21,3,-9,-1|0
1|-17,-5,23,5,-9,-1|1
1|-2,-4,10,6,-7,-1|1
1|1,10,21,2,-9,-1|1
1|-1,-10,5,12,-6,-2|1
1|-6,-4,17,5,-8,-1|-1
1|-1,-3,6,10,-4,-3|1
1|-203,35,154,8,-23,-1|0
1|-2,-5,5,10,-4,-3|1
1|-1,4,13,-4,-10,0|0
1|-1,-5,15,9,-9,-2|0
1|-1,-5,5,15,-10,-1|1
1|-216,-36,120,13,-20,-1|0
1|-1,0,9,-3,-8,0|1
1|-1,-3,15,7,-8,-2|0
1|1,-12,7,13,-5,-3|1
1|31,-83,40,21,-14,-1|0
1|2,-9,5,14,-5,-3|1
1|1,14,29,-3,-11,0|0
1|-4,-3,11,5,-8,-1|1
1|-32,-32,33,18,-11,-2|0
1|3,-11,4,12,-6,-2|1
1|-1,-3,5,11,-9,-1|1
1|-1,-7,5,14,-5,-3|-1
1|-232,-124,104,39,-17,-3|0
1|-1,-4,5,15,-11,-1|0
1|2,-17,16,10,-10,-1|0
1|2,14,20,0,-9,-1|1
1|17,-43,14,22,-10,-2|0
1|-6,-2,16,0,-8,0|1
1|1,-9,8,9,-6,-2|1
1|-9,-12,20,10,-9,-2|0
1|-1,-8,14,7,-8,-1|0
1|-2,-12,8,13,-9,-1|1
1|-18,0,28,0,-10,0|0
1|-29,-21,36,21,-10,-3|-1
1|-4,0,14,2,-10,-2|0
1|-71,-12,75,22,-15,-3|0
1|1,-15,22,13,-9,-2|1
1|3,32,31,-6,-11,0|1
1|1,-6,2,13,-8,-2|0
1|1,-3,-6,17,-7,-2|1
1|-1,-3,8,13,-5,-3|1
1|-2,-4,8,9,-8,-1|1
1|-4,-12,12,12,-8,-2|0
1|-57,54,84,-7,-18,0|0
1|-7,8,21,-1,-10,-1|1
1|-1,3,18,-3,-10,0|0
1|-1,-4,9,5,-9,-2|1
1|3,-11,-2,17,-7,-2|1
1|1,-7,6,13,-6,-3|0
1|-1,24,36,-4,-12,0|-1
1|5,-30,31,11,-13,-1|0
1|-5,-7,12,11,-7,-2|1
1|-1,-2,9,6,-6,-2|1
1|1,-12,5,16,-8,-2|0
1|3,-12,9,10,-8,-2|1
1|-1,-7,13,8,-9,-1|-1
1|-5,7,23,3,-9,-1|1
1|-4,4,16,-2,-10,0|0
1|2,-10,5,14,-7,-2|1
1|-13,-11,26,17,-8,-3|0
1|-67,-64,57,26,-15,-2|0
1|1,-10,25,0,-11,0|1
1|-7,-17,12,15,-6,-3|-1
1|-211,-95,121,26,-22,-1|0
1|19,-49,24,20,-13,-1|1
1|1,12,29,13,-8,-3|1
1|-3,-9,7,11,-6,-2|1
1|-1,6,19,-6,-11,0|0
1|-3,2,18,3,-10,-2|0
1|25,80,59,-10,-16,0|0
1|5,-35,26,17,-11,-2|0
1|-19,7,34,-3,-14,-1|0
1|-3,-10,12,8,-8,-1|1
1|-1,-6,3,14,-9,-1|1
1|4,20,24,-2,-11,-1|0
1|-2,-2,10,2,-9,-1|1
1|-1,-12,8,11,-6,-2|1
1|-11,-2,24,8,-9,-2|0
1|-9,0,21,3,-10,-1|0
1|4,-16,8,16,-6,-3|0
1|-7,-18,11,16,-8,-2|1
1|-8,-15,13,12,-7,-2|1
1|-18,-16,25,12,-9,-2|0
1|-17,5,32,-1,-11,0|0
1|-32,-31,31,19,-11,-2|0
1|-5,-4,16,4,-8,-1|1
1|-2,0,12,3,-7,-1|1
1|-1,-1,28,12,-13,-1|0
1|-5,-25,18,21,-8,-3|0
1|-2,0,10,0,-7,0|1
1|-61,-11,59,8,-14,-1|0
1|-1,-1,9,-1,-9,-1|1
1|-1,2,10,0,-9,-2|1
1|-57,9,84,-2,-18,0|0
1|4,-17,14,12,-8,-2|1
1|-1,-5,1,16,-10,-1|1
1|-7,-4,20,9,-8,-2|0
1|-1,-1,27,24,-11,-3|-1
1|-6,-5,17,13,-6,-3|1
1|1,-10,13,7,-11,-2|1
1|-6,-9,10,13,-5,-3|1
1|-1,-16,5,20,-9,-2|0
1|-1,1,10,-2,-9,-1|1
1|-239,-118,99,37,-16,-3|1
1|-1,2,12,-3,-10,0|0
1|-1,-1,11,10,-7,-2|1
1|-3,2,16,-3,-11,-1|1
1|-25,5,33,-1,-11,0|0
1|11,-84,53,19,-15,-1|0
1|3,-12,7,13,-9,-1|1
1|-5,-15,26,17,-11,-2|0
1|1,-12,10,14,-8,-2|-1
1|4,-17,14,10,-10,-1|0
1|59,-118,46,29,-17,-1|0
1|-5,12,21,-3,-9,0|1
1|-1,-4,4,9,-6,-2|1
1|3,-21,19,9,-9,-1|1
1|-12,10,27,-2,-10,0|0
1|2,-13,9,14,-10,-1|0
1|8,32,30,-6,-12,0|0
1|-25,0,34,4,-11,-1|0
1|28,-64,22,24,-11,-2|0
1|2,-8,3,11,-6,-2|1
1|-1,-7,6,11,-6,-3|-1
1|-1,0,15,16,-10,-2|0
1|-1,-1,8,6,-6,-2|1
1|14,-36,10,20,-9,-2|0
1|-8,-8,21,15,-7,-3|0
1|-1,-13,7,13,-7,-2|1
1|-189,-126,147,22,-23,-1|0
1|-2,-4,7,7,-6,-2|1
1|-4,-8,9,15,-6,-3|-1
1|-1,-3,25,20,-10,-3|0
1|-216,-72,114,25,-19,-2|0
1|2,-24,8,20,-9,-2|0
1|-6,4,21,1,-11,-1|0
1|-3,-12,7,20,-10,-2|0
1|-203,-49,147,15,-23,-1|0
1|-1,-1,18,10,-8,-2|1
1|-1,1,10,2,-7,-1|1
1|-211,-18,142,12,-22,-1|0
1|-1,-1,14,7,-7,-2|1
1|45,105,59,-15,-16,0|0
1|-3,-2,11,3,-7,-1|1
1|10,-31,21,11,-10,-1|1
1|-2,8,19,-1,-9,0|1
1|-11,-12,18,12,-11,-1|1
1|1,-7,10,5,-8,-1|1
1|-2,-6,11,6,-7,-1|1
1|1,-10,11,9,-10,-1|0
1|-9,4,22,-1,-9,0|1
1|8,-40,26,17,-11,-2|0
1|3,-22,10,14,-7,-2|1
1|-232,-60,128,19,-22,-1|0
1|3,-9,-5,25,-13,-1|0
1|2,-10,7,10,-6,-2|1
1|1,23,49,20,-12,-3|1
1|-4,28,45,3,-13,-1|0
1|1,23,35,-2,-13,-1|-1
1|-23,7,29,-4,-11,0|1
1|-8,-20,18,16,-8,-3|0
1|-1,0,11,4,-7,-1|1
1|-6,-3,14,5,-8,-2|1
1|1,14,22,1,-9,-1|1
1|1,13,34,9,-11,-2|0
1|1,-7,4,13,-10,-1|-1
1|9,-24,2,22,-9,-2|0
1|5,-18,2,20,-9,-2|0
1|-5,20,39,3,-12,-1|0
1|-3,-4,22,4,-10,-1|0
1|2,-15,9,17,-6,-3|1
1|-232,-64,126,23,-21,-2|0
1|-8,-4,24,7,-10,-1|0
1|-2,-2,9,3,-7,-1|1
1|-4,14,22,-4,-10,0|0
1|1,-15,21,12,-11,-1|0
1|-1,-7,17,0,-9,0|1
1|-7,0,18,4,-8,-1|1
1|-1,-4,4,9,-4,-3|1
1|-17,0,31,0,-11,0|0
1|-1,7,8,-10,-10,0|1
1|3,-12,9,11,-10,-1|1
1|-211,-113,112,37,-21,-2|0
1|17,-42,13,20,-9,-2|1
1|1,-4,-2,13,-4,-3|1
1|-1,2,9,-1,-8,-1|1
1|-5,-21,6,23,-10,-2|0
1|-3,-1,18,6,-9,-1|0
1|-2,-12,16,7,-8,-1|1
1|-2,-5,8,7,-7,-1|1
1|7,-36,41,17,-15,-1|0
1|-2,-34,24,16,-10,-2|1
1|-169,-169,126,37,-21,-2|0
1|-1,0,9,4,-7,-1|1
1|-203,-70,140,29,-22,-2|0
1|2,-10,8,10,-8,-1|1
1|-3,-14,17,9,-10,-1|1
1|-4,-3,13,10,-7,-3|1
1|-22,-16,29,8,-10,-1|1
1|-1,-1,14,10,-7,-3|0
1|-6,13,27,1,-10,-1|1
1|-4,4,14,-6,-10,0|0
1|1,19,47,24,-13,-3|-1
1|-23,-22,27,16,-10,-2|0
1|-53,-60,48,28,-12,-3|0
1|5,-27,13,15,-8,-2|1
1|-2,1,16,9,-7,-3|1
1|-3,-12,5,13,-4,-3|1
2|11,-34,22,12,-10,-1|1
1|3,17,27,5,-10,-2|1
1|-3,-11,9,14,-5,-3|1
1|-3,-5,9,7,-6,-2|1
1|-4,-10,5,14,-5,-3|0
1|9,-26,-6,32,-12,-2|-1
1|-1,-15,11,12,-9,-1|1
1|5,21,22,-4,-10,0|1
1|5,-40,21,22,-11,-2|0
1|-2,4,8,-9,-12,-1|1
1|8,40,33,-8,-12,0|0
1|-203,-133,133,29,-23,-1|1
1|-64,-48,48,25,-12,-3|0
1|-20,-40,34,24,-13,-2|-1
1|-1,-1,11,-4,-9,0|1
1|19,-47,20,20,-10,-2|1
1|29,-81,44,18,-14,-1|0
1|-5,5,20,1,-11,-2|0
1|-3,5,17,2,-8,-1|1
1|2,18,20,-8,-12,0|0
1|13,-27,-2,26,-10,-2|0
1|-1,2,9,-4,-8,0|1
1|2,-9,5,11,-6,-2|1
1|1,9,19,-8,-12,0|1
1|-1,12,18,-6,-10,0|0
1|1,-8,8,9,-6,-2|1
1|9,-30,13,17,-9,-2|0
1|-1,0,10,4,-7,-2|1
1|-29,-10,52,18,-14,-2|-1
1|-2,-10,-3,22,-9,-2|1
1|1,8,16,1,-9,-1|1
1|-23,0,35,-2,-12,0|0
1|-71,-57,57,31,-15,-3|0
1|-7,-8,17,13,-11,-1|0
1|6,-25,12,17,-10,-2|1
1|4,-26,23,17,-13,-1|0
1|-10,-6,17,6,-8,-1|1
1|8,32,30,-7,-12,0|0
1|-3,0,11,0,-10,0|1
1|-1,-3,5,8,-6,-2|1
1|1,-5,1,12,-4,-3|1
1|-197,-116,122,31,-20,-2|0
1|7,-37,18,17,-9,-2|1
1|-9,-7,16,6,-8,-1|1
1|1,19,33,0,-12,-1|0
1|-81,-81,63,35,-15,-3|0
1|-7,1,16,-1,-8,0|1
1|-1,4,10,-4,-11,0|1
1|3,-14,10,10,-8,-1|1
1|3,23,21,-7,-10,0|1
1|-1,0,24,19,-9,-3|0
1|-14,0,24,4,-9,-1|1
1|-4,-10,10,13,-5,-3|-1
1|-4,2,15,-1,-8,0|0
1|-1,4,8,-5,-8,0|1
1|-3,-5,8,9,-6,-2|1
1|-4,1,20,3,-9,-1|1
1|-4,-18,19,9,-9,-1|0
1|-1,-2,10,9,-10,-2|0
2|5,24,30,-2,-12,-1|1
3|7,-25,18,14,-11,-1|1
1|-1,3,15,6,-7,-2|1
1|-1,-3,8,8,-8,-1|0
1|-2,-3,9,6,-7,-1|1
1|-4,-15,8,14,-5,-3|0
1|-4,4,13,-5,-10,0|0
1|-281,0,131,0,-20,0|1
1|4,-11,0,16,-7,-2|1
1|-12,-24,24,22,-9,-3|-1
1|8,36,43,0,-13,-1|0
1|2,-10,10,8,-8,-1|1
1|-3,-8,6,11,-5,-3|1
1|-2,-8,4,11,-4,-3|1
1|13,-35,11,19,-9,-2|1
1|-13,7,40,15,-10,-3|1
1|-1,-14,9,14,-8,-2|0
1|-19,17,47,4,-13,-1|-1
1|-1,-8,11,6,-7,-1|1
1|13,-36,19,16,-10,-2|1
1|-9,9,19,-7,-11,0|0
1|-232,24,142,5,-22,-1|0
1|-3,-5,10,14,-6,-3|0
1|1,-9,7,13,-10,-1|0
1|-1,-10,13,7,-8,-1|0
1|1,-20,11,13,-7,-2|1
1|-5,-9,9,11,-5,-3|1
1|-1,3,18,12,-9,-2|1
1|31,-74,33,24,-15,-1|0
1|1,10,22,5,-9,-2|1
1|-41,-24,49,10,-13,-1|1
1|-8,-9,15,10,-10,-1|1
1|-203,-140,112,43,-22,-2|0
1|-5,35,64,16,-13,-3|1
2|9,57,56,-6,-17,-1|0
1|1,8,8,-8,-9,0|1
1|-5,-11,9,12,-5,-3|1
1|41,-108,58,30,-16,-2|-1
1|-1,13,31,4,-11,-1|-1
1|-7,4,16,-5,-10,0|1
1|-1,7,17,2,-8,-1|1
1|-3,-4,11,4,-7,-1|1
1|-1,5,28,4,-11,-1|0
1|2,23,36,4,-12,-2|0
1|-2,30,38,-1,-12,-1|1
1|3,19,24,-1,-10,-1|1
1|-11,-8,21,10,-8,-2|1
1|1,-23,17,14,-9,-2|0
1|-5,-8,10,9,-6,-2|1
1|-16,8,25,-5,-11,0|0
1|4,-20,18,9,-9,-1|0
1|1,-14,25,11,-12,-1|0
1|3,-10,3,12,-5,-3|1
1|-1,-8,14,6,-8,-1|0
1|-1,-4,3,13,-7,-2|1
1|-1,-3,48,7,-14,-1|-1
1|-3,3,12,-2,-9,-1|1
1|2,10,11,-8,-12,-1|1
1|-2,34,37,-6,-12,0|0
1|-4,30,35,-6,-12,0|0
1|-1,1,11,8,-6,-3|1
1|-3,5,15,-1,-9,-1|1
1|-4,2,18,6,-8,-2|0
1|1,6,-35,40,-12,-2|1
1|4,19,24,0,-10,-1|1
1|3,-16,14,8,-8,-1|1
1|-1,-7,-1,16,-7,-2|1
1|1,11,29,-2,-11,0|1
1|-11,-11,16,10,-7,-2|1
1|-223,-120,122,42,-23,-2|0
1|7,-19,-3,23,-9,-2|1
1|-1,-17,18,23,-10,-3|0
1|-239,-51,126,16,-21,-1|0
1|9,48,32,-18,-16,0|0
1|-1,-6,2,20,-10,-2|-1
1|-1,-3,8,9,-6,-2|1
1|-5,4,22,4,-9,-1|1
1|-1,-4,5,8,-5,-3|1
1|-1,10,19,-8,-12,0|0
1|12,-34,19,15,-11,-1|0
1|-64,-48,48,27,-12,-3|0
1|1,-9,17,9,-9,-2|0
1|-6,-9,11,12,-5,-3|1
1|1,9,20,8,-9,-2|1
1|15,-32,6,19,-8,-2|1
1|2,-8,4,11,-6,-3|1
1|1,-13,16,14,-9,-2|0
1|-1,-5,0,15,-5,-3|1
1|-4,-12,13,14,-6,-3|0
1|-4,-5,11,8,-6,-2|1
1|-2,3,9,-5,-10,-1|1
1|-13,-8,22,9,-10,-2|0
1|-9,-11,18,12,-8,-2|1
1|-287,0,140,0,-21,0|1
1|-11,-10,16,10,-7,-2|1
1|1,-6,3,12,-4,-3|1
1|-57,72,84,-11,-18,0|1
1|-1,2,9,-8,-10,0|1
1|-3,6,12,-6,-9,0|1
1|-14,-4,22,4,-9,-1|1
1|-239,-9,133,9,-21,-1|0
1|9,45,54,6,-14,-2|0
1|-4,-12,7,13,-5,-3|0
1|1,34,51,7,-13,-2|0
1|-15,12,34,2,-11,-1|1
1|-1,1,10,2,-8,-2|1
1|-9,0,42,18,-14,-2|-1
1|-9,-11,16,12,-10,-1|1
1|-73,48,72,-13,-18,0|1
1|-2,-12,18,12,-11,-2|0
1|-9,-15,16,13,-8,-2|0
1|2,-10,7,13,-5,-3|1
1|-3,-2,16,-3,-10,0|0
1|-11,-13,22,7,-9,-1|1
1|-6,-6,16,7,-10,-1|0
1|-1,5,11,-4,-8,0|1
1|3,-13,11,10,-10,-1|0
1|1,9,18,4,-10,-1|1
1|-17,3,30,4,-10,-1|1
1|-8,-10,13,12,-6,-3|0
1|-7,-34,29,16,-11,-2|0
1|-1,-5,9,13,-5,-3|1
1|-2,-2,9,7,-6,-2|1
1|-4,-24,20,14,-9,-2|0
1|-1,3,29,-1,-11,0|0
