lmfdb_index|coeffs|monogenic
1|7,0,-24,0|-1
1|6,0,-10,-1|1
1|11,-16,-20,-1|-1
1|72,19,-20,-1|1
1|20,34,-25,-1|-1
1|514,0,-52,0|-1
1|496,8,-57,-2|-1
1|1291,31,-73,-1|-1
1|26,16,-17,-1|-1
1|159,48,-34,-1|-1
1|168,0,-28,0|-1
2|42,0,-14,0|1
1|6,-4,-11,-1|1
1|29,5,-12,-1|1
1|1279,77,-80,-1|-1
1|1,-6,-13,-1|1
1|-8,30,-16,-1|-1
1|2,-2,-12,-2|1
1|36,-7,-21,-1|1
1|12,-27,-19,0|1
1|22,6,-11,-1|1
1|1319,0,-76,0|-1
1|229,0,-32,0|-1
1|49,-6,-22,-2|-1
2|37,20,-19,-2|-1
1|1291,41,-73,-1|-1
2|1301,73,-72,-2|-1
1|47,6,-20,-2|1
1|10,19,-22,-1|-1
1|1280,80,-81,-1|-1
1|8,-4,-17,0|-1
1|21,7,-16,-2|-1
1|8,0,-17,0|-1
1|1321,0,-73,0|-1
1|504,48,-47,-2|-1
1|1289,57,-75,-1|-1
1|-2,14,-23,-1|1
1|18,-3,-22,-2|-1
1|222,30,-29,-2|1
1|2,5,-10,-2|1
1|1296,36,-73,-1|-1
1|-15,-36,-21,-1|1
1|44,7,-14,-1|1
1|-3,16,-12,-1|1
1|68,20,-20,-2|1
1|458,0,-43,0|-1
2|94,-14,-27,-1|1
1|484,44,-45,-2|-1
1|1305,75,-74,-2|-1
1|1324,0,-74,0|-1
1|-6,-22,-15,0|1
1|67,32,-31,-2|-1
1|2,-12,-12,0|1
1|2,-22,-25,-1|-1
1|-24,-45,-21,0|1
1|18,9,-13,-2|-1
1|3,-15,-13,0|1
1|107,34,-33,-2|-1
2|27,2,-14,-2|1
1|1301,24,-74,-1|-1
1|4,-14,-16,-1|-1
1|-2,-16,-15,-1|1
1|20,-16,-21,0|-1
1|16,16,-20,-1|-1
1|16,-15,-15,0|1
1|32,-26,-24,0|-1
1|15,-6,-15,-2|1
2|18,0,-15,-2|-1
3|40,-8,-21,-2|-1
1|27,-5,-15,0|-1
1|7,-14,-20,-2|1
1|31,11,-14,-1|-1
1|3,5,-22,-2|-1
1|497,18,-51,-2|-1
1|1305,15,-76,-1|-1
1|-2,15,-21,-1|-1
1|-33,-55,-24,0|1
1|1,-21,-15,0|1
1|-1,-19,-14,0|1
2|80,-10,-23,0|1
3|5,1,-10,-2|1
1|40,22,-18,-1|-1
1|12,6,-12,-1|-1
1|28,-4,-16,0|1
1|18,3,-14,-1|-1
1|65,19,-20,-1|-1
1|193,-72,-53,0|-1
1|82,-7,-27,-1|-1
1|-1,-24,-20,0|-1
1|1301,49,-74,-1|-1
1|52,10,-16,-1|-1
1|497,-16,-48,0|-1
1|214,-4,-40,-2|-1
1|13,7,-10,-1|1
1|503,6,-59,-2|-1
1|7,-24,-23,-2|-1
1|25,2,-12,-1|1
1|-6,-23,-22,-1|1
1|-7,23,-13,-1|1
1|-3,23,-13,-1|1
1|26,-11,-15,0|1
1|-6,-70,-33,0|-1
2|133,-14,-34,-2|-1
1|-5,30,-21,-1|1
1|43,20,-18,-1|1
1|38,-4,-15,0|-1
1|10,-2,-10,0|1
1|66,31,-23,-1|1
1|12,27,-20,-1|1
1|41,16,-16,-1|1
1|16,-12,-21,0|-1
1|10,15,-13,-1|-1
1|58,0,-16,0|1
2|232,0,-32,0|1
1|-27,54,-26,-1|-1
1|1,-8,-12,0|1
2|497,-32,-52,0|-1
1|11,8,-15,-2|-1
1|51,18,-20,-1|-1
1|9,-6,-20,0|1
1|511,46,-45,-2|-1
1|1319,76,-75,-2|-1
1|89,-49,-42,-1|-1
1|88,-12,-24,0|1
1|6,-2,-10,0|1
1|18,-7,-15,-1|-1
1|1305,60,-76,-1|-1
1|-11,-30,-17,0|1
1|508,60,-59,-2|-1
1|27,8,-15,-2|-1
1|7,35,-19,-1|-1
1|1321,73,-72,-2|-1
1|141,36,-35,-2|-1
1|4,-6,-14,0|-1
1|101,18,-20,-2|1
1|497,30,-47,-2|-1
1|-18,42,-21,-1|-1
1|26,6,-12,-2|1
2|55,2,-20,-2|1
1|8,-6,-13,0|-1
1|19,0,-14,-2|-1
1|29,1,-14,-1|1
1|1319,13,-77,-1|-1
1|-13,39,-18,-1|-1
1|81,9,-26,-1|-1
2|58,61,-31,-1|-1
1|20,-7,-21,-1|1
1|48,4,-20,-1|-1
1|1324,74,-73,-2|-1
1|2,4,-11,-1|1
1|61,16,-16,-2|-1
1|10,2,-18,-1|-1
1|214,4,-36,-2|-1
1|45,-9,-24,-1|1
1|508,4,-61,-2|-1
1|416,29,-45,-1|-1
1|9,-7,-11,0|1
1|80,0,-22,0|1
1|77,-12,-22,0|-1
1|199,0,-43,0|-1
1|2,-4,-12,-1|1
1|-18,-45,-27,-1|1
1|32,-2,-14,0|-1
1|60,12,-20,-2|1
2|31,-12,-17,0|1
1|36,24,-26,-1|-1
1|19,-22,-22,-1|-1
1|1,-10,-16,0|-1
1|1,-9,-24,-1|-1
1|16,-14,-24,-1|-1
1|526,0,-48,0|-1
1|1321,29,-74,-1|-1
1|123,-6,-24,0|1
1|16,-12,-23,-2|-1
1|191,33,-32,-2|-1
1|4,3,-10,-1|1
1|511,62,-61,-2|-1
1|1324,22,-75,-1|-1
1|1,-4,-13,0|1
2|24,-8,-22,-2|-1
1|18,-3,-16,-2|-1
1|1349,0,-74,0|-1
1|527,0,-50,0|-1
2|527,0,-46,0|1
1|36,12,-17,-2|-1
2|514,52,-51,-2|-1
1|1,-9,-13,-1|1
2|1331,73,-72,-2|1
1|-8,30,-27,-1|-1
1|3,3,-10,-2|1
1|467,0,-44,0|1
1|39,28,-22,-1|-1
1|62,21,-20,-1|1
1|16,-12,-22,-1|-1
1|11,-1,-10,0|1
1|-4,-32,-21,0|-1
1|-12,32,-18,-1|-1
1|1331,77,-76,-2|-1
2|1321,44,-74,-1|-1
1|11,14,-20,-2|-1
1|511,2,-63,-2|-1
1|-1,-10,-18,-1|1
1|29,11,-13,-1|1
1|153,71,-41,-1|1
1|24,0,-20,-1|-1
1|35,1,-22,-1|-1
1|9,-9,-24,0|1
1|9,11,-16,-1|-1
1|72,10,-18,-1|-1
1|10,-6,-15,-2|1
1|2,-12,-15,-2|1
1|504,24,-49,-2|-1
2|512,64,-63,-2|-1
1|75,12,-23,-2|1
1|28,-8,-21,-1|-1
1|47,-14,-23,0|-1
1|1,-9,-14,-2|1
1|3,-1,-11,-1|1
1|-10,-29,-19,-1|1
1|27,18,-16,-1|1
1|1331,11,-78,-1|-1
1|21,7,-11,-1|1
1|3,-4,-12,-2|1
1|1319,63,-77,-1|-1
1|-21,-50,-23,0|1
1|1,4,-22,-2|-1
1|1355,0,-80,0|-1
1|6,1,-10,-2|1
1|6,-22,-21,0|1
1|-7,-26,-18,-1|1
1|1324,52,-75,-1|-1
1|106,-3,-25,0|1
1|72,11,-19,-2|-1
1|222,54,-53,-2|-1
1|40,4,-20,-2|-1
1|1,8,-11,-1|1
1|32,8,-19,-2|-1
1|24,14,-14,-1|-1
1|51,11,-15,-2|1
1|-2,-22,-17,-1|1
1|32,-1,-15,-1|-1
1|5,47,-24,-1|-1
1|63,14,-20,-2|1
1|1359,0,-81,0|-1
1|1331,39,-74,-1|-1
1|213,-12,-33,0|-1
2|9,-6,-15,0|-1
1|8,0,-13,-2|1
1|1341,78,-77,-2|-1
1|26,7,-13,-1|-1
1|29,30,-24,-1|-1
1|11,12,-11,-1|1
1|-4,20,-17,-1|-1
1|3,8,-16,-2|-1
1|3,9,-10,-1|1
1|-5,19,-16,-1|1
1|22,-2,-13,0|-1
1|146,16,-25,-1|1
2|12,10,-11,-2|1
3|-2,-30,-23,-2|-1
1|13,-4,-12,-1|1
1|179,7,-30,-1|-1
1|24,-4,-20,0|-1
1|1341,9,-79,-1|-1
1|119,-16,-28,0|-1
1|2,15,-11,-1|1
1|11,6,-9,-2|1
1|1,-7,-13,-1|1
1|5,23,-14,-1|1
1|521,46,-45,-2|-1
1|19,-6,-14,-1|1
1|-12,34,-17,-1|-1
1|1345,75,-74,-2|-1
1|9,-13,-16,-1|-1
1|1,-11,-12,0|1
1|1364,0,-74,0|-1
2|1364,0,-76,0|-1
1|118,0,-25,0|-1
1|17,-5,-15,-2|1
1|11,-17,-15,0|1
1|80,18,-20,-2|-1
1|42,0,-15,0|-1
2|28,35,-27,-1|-1
1|38,-6,-17,0|-1
1|3,-4,-18,0|-1
1|229,32,-31,-2|-1
1|-2,-13,-16,0|1
1|12,-12,-16,-1|-1
1|192,40,-39,-2|-1
2|181,-5,-32,-1|-1
1|2,-18,-14,0|1
1|222,-24,-56,-2|-1
2|213,18,-32,-2|-1
1|40,-14,-19,0|-1
1|27,-5,-13,0|1
1|1331,66,-78,-1|-1
1|21,-2,-17,-2|-1
1|4,-24,-24,0|-1
1|1349,74,-73,-2|-1
1|-3,15,-16,-2|1
1|9,12,-13,-2|-1
1|41,-5,-15,0|1
1|30,-16,-20,-1|1
1|24,19,-16,-1|-1
1|44,6,-15,-1|-1
1|514,16,-53,-2|-1
1|35,15,-15,-1|1
1|1349,7,-80,-1|-1
1|74,-4,-19,0|-1
1|10,10,-11,-2|-1
1|3,8,-10,-1|1
1|4,10,-13,-1|-1
2|121,0,-35,0|-1
1|416,56,-48,-1|-1
1|6,-4,-12,-2|1
1|-3,-16,-19,-2|1
1|23,-13,-18,-1|-1
1|14,-6,-13,0|1
1|74,-3,-23,-1|-1
1|208,-48,-43,0|-1
2|196,-84,-59,0|-1
1|59,12,-16,-2|1
1|1349,27,-75,-1|-1
1|58,6,-16,-1|1
2|25,12,-12,-2|-1
3|32,-7,-23,-1|1
1|175,14,-27,-1|1
1|-5,-26,-25,0|-1
1|13,5,-22,-2|-1
1|1355,80,-79,-2|-1
1|2,-3,-12,-1|1
1|24,9,-13,-1|-1
1|12,-2,-13,-1|-1
1|-3,-19,-14,0|1
1|120,-24,-29,0|-1
1|9,5,-9,-2|1
1|108,21,-21,-2|-1
1|20,19,-15,-1|-1
1|1355,5,-81,-1|-1
1|526,48,-47,-2|-1
1|1345,55,-76,-1|-1
1|46,-1,-17,-1|-1
1|1341,69,-79,-1|-1
1|12,9,-14,-1|-1
1|19,2,-11,-1|1
1|15,-5,-14,-1|1
1|-4,23,-15,-1|-1
1|114,18,-23,-2|1
1|8,-1,-11,-2|1
1|527,46,-45,-2|1
1|204,0,-32,0|-1
2|204,0,-46,0|-1
1|43,11,-16,-1|-1
2|52,18,-18,-1|-1
1|1349,47,-75,-1|-1
2|1359,81,-80,-2|-1
1|104,-8,-23,0|-1
1|11,0,-10,0|1
2|44,0,-20,0|-1
1|40,3,-15,-1|-1
1|34,11,-12,-2|1
1|1359,3,-82,-1|-1
1|11,8,-10,-1|1
1|2,0,-20,-1|-1
1|56,5,-16,-1|1
1|1,3,-13,-1|1
1|31,-9,-15,0|1
1|1381,0,-77,0|-1
1|511,34,-47,-2|-1
2|527,50,-49,-2|-1
1|72,66,-34,-1|-1
1|1361,82,-81,-2|-1
1|1361,1,-83,-1|-1
1|-1,-15,-13,0|1
1|23,2,-15,-2|-1
1|1364,74,-73,-2|-1
1|214,-30,-37,0|-1
2|225,60,-59,-2|-1
1|183,-27,-40,-1|-1
1|514,-36,-54,0|-1
1|1364,76,-75,-2|-1
1|55,13,-15,-2|1
1|5,10,-10,-1|1
1|196,0,-34,0|-1
2|439,50,-49,-2|-1
1|9,-2,-10,0|1
1|10,-2,-24,-2|-1
1|-6,-26,-20,-2|1
1|4,14,-13,-1|-1
1|179,20,-30,-1|-1
2|183,1,-31,-1|-1
1|7,-9,-13,-1|1
1|229,46,-45,-2|-1
1|43,41,-24,-1|-1
1|41,11,-15,-2|-1
1|27,-24,-28,-1|-1
1|6,0,-10,0|1
2|24,0,-20,0|-1
1|-5,-21,-22,-2|1
1|32,13,-14,-1|1
1|1349,72,-80,-1|-1
1|32,-30,-23,0|-1
1|-2,-13,-17,0|1
1|46,-6,-16,0|1
1|-14,-36,-21,-1|1
1|542,0,-56,0|-1
1|1296,0,-77,0|-1
1|40,-4,-20,0|1
1|12,16,-23,-1|1
1|13,-11,-15,-1|1
1|25,-48,-28,0|-1
2|241,0,-44,0|-1
1|29,6,-12,-1|1
1|11,-12,-17,-1|-1
1|67,-2,-24,-2|1
1|16,-8,-21,0|1
1|49,10,-22,-2|-1
1|529,54,-53,-2|1
1|45,6,-16,-1|-1
1|82,21,-23,-1|1
1|20,-2,-15,-2|-1
1|3,-6,-11,0|1
1|29,3,-14,-2|1
1|1,15,-11,-1|1
1|17,5,-19,-2|-1
1|4,-28,-20,0|-1
1|1364,32,-75,-1|-1
1|1,-9,-12,0|1
2|-14,-33,-18,0|1
3|-25,44,-18,-1|1
1|7,16,-18,-1|1
1|16,-5,-13,-1|1
1|8,4,-23,-2|-1
1|11,-9,-19,-1|-1
1|1364,42,-75,-1|-1
1|5,-3,-14,-1|-1
1|14,4,-10,-1|1
1|521,-8,-48,0|-1
1|79,0,-20,0|-1
2|79,0,-29,0|-1
1|-4,-23,-19,-2|1
1|4,-3,-11,-1|1
1|83,3,-23,-1|1
1|16,-7,-12,0|1
1|1355,75,-81,-1|-1
2|1375,75,-74,-2|-1
1|-1,10,-15,-1|1
1|20,-27,-25,-1|-1
1|15,-4,-16,0|1
2|48,-16,-22,0|1
1|92,-2,-23,-1|-1
1|173,41,-33,-1|1
1|35,17,-16,-1|-1
1|1395,0,-75,0|-1
1|148,10,-25,-1|-1
1|4,2,-14,-1|-1
1|49,5,-15,-1|1
1|-17,42,-18,-1|1
1|4,19,-22,-1|1
1|1396,0,-78,0|-1
1|68,9,-21,-1|-1
1|21,7,-24,-2|-1
1|1369,37,-75,-1|-1
1|-1,10,-13,-2|1
1|32,0,-23,-1|-1
1|43,0,-20,0|-1
2|9,3,-20,-1|-1
1|28,-26,-23,0|-1
1|31,-3,-13,0|1
1|37,14,-16,-1|-1
1|1364,58,-77,-1|-1
1|3,-28,-20,0|-1
1|51,15,-18,-1|-1
1|-19,37,-17,-1|1
1|21,1,-17,-1|-1
1|38,30,-29,-2|-1
1|1359,78,-82,-1|-1
1|1399,0,-76,0|-1
1|4,20,-17,-1|-1
1|207,0,-36,0|1
1|13,-1,-18,-2|-1
1|40,-32,-28,-1|-1
1|-4,24,-15,-1|-1
1|214,-42,-41,0|-1
1|1375,25,-76,-1|-1
1|13,8,-9,-2|1
1|7,-5,-18,-1|-1
1|10,1,-10,-1|1
1|1381,77,-76,-2|-1
1|39,-4,-20,0|-1
1|13,13,-21,-2|1
2|4,-9,-25,0|1
3|136,28,-28,-1|1
1|3,-5,-18,0|-1
1|1361,81,-83,-1|-1
1|-11,-29,-17,0|1
1|74,13,-18,-2|1
1|-9,-35,-19,0|1
1|45,9,-16,-1|1
1|87,3,-26,-1|-1
1|1361,84,-84,-1|-1
1|32,-12,-22,-1|1
1|1381,16,-78,-1|-1
1|8,-10,-15,-1|-1
1|44,0,-17,0|-1
1|32,2,-17,-2|-1
1|-9,39,-19,-1|-1
1|4,-10,-19,0|-1
1|2,-2,-12,-1|1
1|25,-20,-22,-1|-1
2|9,15,-23,-1|-1
1|1375,50,-76,-1|-1
1|157,79,-44,-1|-1
1|7,17,-18,-1|-1
1|135,12,-24,-1|-1
1|-2,-22,-15,0|1
1|529,14,-55,-2|-1
1|35,8,-13,-1|1
1|32,-19,-24,-2|1
1|142,22,-24,-2|-1
1|8,23,-15,-1|-1
1|28,-18,-19,0|-1
1|60,17,-21,-1|1
1|526,-20,-50,0|1
1|18,9,-14,-1|-1
1|4,13,-13,-1|-1
1|6,3,-13,-1|-1
1|527,22,-51,-2|-1
1|15,5,-10,-2|1
1|-2,-14,-17,-2|1
1|52,-6,-23,0|1
1|-4,-19,-22,-1|1
1|222,-6,-33,0|-1
1|1,-16,-15,-1|1
1|521,38,-47,-2|-1
1|12,7,-9,-2|1
1|-4,-24,-25,0|1
1|20,12,-19,-2|-1
1|63,-1,-18,0|-1
1|6,15,-13,-1|-1
1|24,20,-20,-1|1
1|-4,17,-15,-1|1
1|137,10,-30,-2|-1
1|526,28,-49,-2|-1
1|9,-3,-15,0|1
1|18,-12,-19,0|-1
1|14,5,-10,-1|1
1|56,-18,-23,0|1
1|29,9,-14,-2|-1
1|529,0,-48,0|-1
1|1395,75,-74,-2|-1
1|27,10,-11,-2|1
1|36,-7,-15,0|1
2|47,4,-15,-1|1
3|43,13,-15,-2|1
1|441,21,-46,-1|-1
1|-9,-40,-26,-2|-1
1|44,8,-15,-1|-1
1|68,-14,-23,0|-1
1|8,-44,-25,0|-1
1|20,-22,-21,-1|-1
1|36,7,-13,-1|1
1|-10,27,-14,-1|1
1|88,24,-24,-1|1
1|-13,30,-15,-1|1
1|1396,78,-77,-2|-1
2|1381,61,-78,-1|-1
1|-1,29,-16,-1|-1
1|113,9,-22,-1|-1
1|9,-13,-17,-2|1
1|27,-38,-25,0|1
1|-20,43,-18,-1|1
1|20,8,-27,-1|-1
1|15,90,-38,-1|-1
2|49,-56,-40,-1|-1
1|49,-1,-15,0|1
1|64,7,-20,-2|1
1|62,7,-17,-1|-1
1|43,-2,-17,0|-1
1|1399,76,-75,-2|-1
1|23,7,-11,-2|1
1|199,43,-42,-2|-1
1|57,18,-17,-2|-1
2|40,-40,-37,-2|-1
1|17,-3,-11,0|1
1|12,-9,-15,-1|-1
1|-1,11,-11,-2|1
1|10,-6,-13,0|-1
1|33,-20,-22,0|1
1|-2,-19,-14,0|1
1|4,-16,-15,0|-1
1|101,-21,-30,-1|-1
1|1396,14,-79,-1|-1
1|28,-8,-21,-2|-1
1|14,9,-14,-1|1
1|1420,0,-80,0|-1
1|45,-20,-21,0|-1
1|-2,13,-18,-1|1
1|70,25,-23,-1|1
1|1421,0,-77,0|-1
1|29,-4,-13,0|1
1|64,5,-21,-1|-1
1|63,-12,-24,0|1
1|1395,30,-76,-1|-1
1|11,-14,-16,0|-1
1|69,-8,-22,0|1
1|7,-24,-22,-2|-1
1|131,3,-26,-1|1
1|2,-10,-13,-1|1
1|6,-11,-12,0|1
1|14,-16,-22,-1|-1
1|544,48,-47,-2|-1
2|542,56,-55,-2|-1
1|-61,80,-26,-1|1
1|1399,23,-77,-1|1
2|1405,75,-74,-2|1
1|53,12,-15,-2|1
1|-39,-80,-32,0|-1
2|134,-20,-34,0|-1
3|529,-40,-56,0|-1
1|25,-1,-17,0|-1
1|63,12,-18,-1|-1
1|1,30,-16,-1|1
2|13,-9,-16,-2|1
3|18,7,-10,-2|1
1|20,-6,-20,-2|1
1|13,3,-10,-1|1
1|1,6,-11,-2|1
1|16,3,-11,-2|1
1|2,-1,-12,-2|1
1|3,0,-11,0|1
1|-20,43,-19,-1|-1
1|3,8,-19,-2|-1
1|-4,-24,-21,-2|-1
1|211,0,-31,0|-1
1|19,9,-23,-1|-1
1|41,21,-26,-1|-1
1|13,-11,-13,0|1
1|3,-1,-11,0|1
1|-12,42,-19,-1|-1
1|76,-20,-25,0|-1
1|12,-6,-13,0|-1
1|16,17,-15,-1|-1
1|100,10,-24,-1|-1
2|98,-42,-39,-1|-1
1|183,27,-31,-1|-1
1|558,0,-48,0|-1
1|14,21,-15,-1|-1
1|24,-3,-12,0|1
1|1409,79,-78,-2|-1
1|1429,0,-81,0|-1
1|13,-18,-23,0|-1
1|3,0,-11,-1|1
1|62,-6,-24,-1|1
2|80,18,-18,-2|-1
1|-17,35,-16,-1|1
1|8,-7,-23,-2|-1
1|58,16,-15,-2|1
2|-2,-20,-18,-2|1
1|60,-12,-23,-1|-1
1|3,-2,-11,0|1
1|-2,-14,-23,0|1
1|-8,-30,-23,-2|-1
1|-5,19,-13,-1|1
1|1399,53,-77,-1|-1
1|3,-4,-11,0|1
1|-2,-14,-14,0|1
1|1396,64,-79,-1|-1
1|8,-6,-14,-1|-1
1|1409,12,-80,-1|-1
1|181,34,-32,-1|-1
1|2,9,-9,-2|1
1|11,-6,-11,0|1
1|10,-10,-17,0|-1
1|-13,-50,-25,0|-1
1|527,42,-47,-2|-1
1|-7,-25,-22,0|1
1|1405,35,-76,-1|-1
1|2,-6,-13,-2|1
1|212,0,-30,0|-1
1|3,-3,-11,0|1
1|63,2,-18,-1|1
1|-17,-37,-19,0|1
1|24,5,-12,-2|1
1|1405,40,-76,-1|-1
1|249,0,-36,0|-1
1|12,14,-13,-1|-1
1|45,-3,-25,-1|-1
1|191,-16,-36,-1|-1
1|80,7,-19,-1|-1
1|27,11,-23,-2|1
1|222,24,-32,-2|-1
1|1436,0,-82,0|-1
1|8,-16,-17,-1|1
1|7,-1,-10,0|1
1|548,52,-51,-2|-1
1|1,-12,-15,-2|1
1|88,-12,-27,-1|-1
1|118,25,-24,-2|-1
1|1,21,-24,-1|-1
1|20,-12,-17,0|-1
1|115,11,-22,-1|-1
1|7,16,-15,-2|-1
1|5,2,-10,-1|1
1|50,-11,-23,-1|-1
1|4,8,-18,-2|-1
1|562,0,-60,0|-1
1|12,11,-13,-2|1
1|34,8,-15,-1|1
1|542,12,-57,-2|1
1|86,14,-26,-1|1
1|1439,0,-76,0|-1
1|50,-3,-18,-1|1
1|92,25,-25,-1|1
1|31,-4,-20,0|1
1|10,0,-10,0|1
2|40,0,-20,0|-1
1|1420,80,-79,-2|-1
1|27,117,-44,-1|-1
1|1421,77,-76,-2|-1
1|-8,-28,-19,0|-1
1|1441,0,-78,0|-1
1|27,-4,-15,0|-1
1|-1,-25,-22,-1|-1
1|7,-8,-19,-2|-1
1|32,-4,-20,0|-1
1|62,-7,-23,-1|-1
1|1420,10,-81,-1|-1
1|19,-19,-17,0|1
1|51,-8,-20,-1|1
1|529,46,-47,-2|-1
1|5,12,-14,-2|-1
1|1424,76,-75,-2|-1
1|-9,-33,-21,0|1
1|6,1,-10,-1|1
1|17,6,-14,-1|-1
1|5,-20,-20,-2|-1
1|27,-10,-17,0|-1
1|109,-17,-26,0|1
1|1331,78,-77,-2|-1
1|20,-6,-15,-1|-1
1|29,3,-17,-1|-1
1|2,-1,-12,-1|1
1|44,7,-15,-1|-1
1|29,-7,-14,0|1
1|1,8,-10,-2|1
1|1445,0,-85,0|-1
1|28,-28,-22,0|-1
1|10,13,-13,-2|-1
1|25,45,-24,-1|-1
1|38,10,-13,-2|1
2|55,-6,-24,-2|1
1|18,12,-17,-2|1
1|1421,21,-78,-1|-1
2|1409,67,-80,-1|-1
1|9,3,-28,-1|-1
1|2,-17,-17,-1|-1
1|-11,-40,-23,0|-1
1|-12,-36,-27,-1|-1
1|-4,29,-15,-1|1
1|22,-14,-21,0|1
1|8,5,-9,-2|1
1|97,-1,-24,-1|-1
1|27,8,-12,-1|1
1|8,2,-17,-2|-1
1|553,50,-49,-2|-1
1|15,-8,-15,0|-1
1|185,15,-28,-1|1
1|23,-9,-18,-1|-1
2|-25,85,-32,-1|-1
1|28,16,-15,-1|1
1|14,-14,-19,-2|-1
1|4,-22,-19,0|1
1|21,8,-12,-2|-1
1|1429,81,-80,-2|-1
1|19,13,-13,-2|1
1|1424,28,-77,-1|-1
1|27,15,-18,-1|-1
1|60,-12,-23,0|-1
1|4,-9,-14,-2|1
1|11,15,-12,-1|1
1|192,-32,-43,-1|-1
1|75,7,-19,-1|1
1|9,18,-15,-1|-1
1|30,-5,-21,-2|1
1|104,-6,-26,-1|-1
1|1451,0,-77,0|-1
1|13,11,-19,-2|-1
1|-1,-14,-18,0|-1
1|1429,8,-82,-1|-1
1|68,13,-25,-1|-1
1|244,32,-31,-2|-1
2|241,44,-43,-2|-1
1|21,0,-12,-1|1
1|12,25,-21,-1|-1
1|9,-1,-10,0|1
1|-16,38,-21,-1|-1
1|36,25,-21,-1|1
1|32,10,-14,-1|-1
1|49,-9,-22,-1|-1
1|43,2,-19,-2|-1
2|553,58,-57,-2|-1
1|31,12,-16,-2|1
1|6,41,-23,-1|-1
1|-20,-43,-23,-1|1
1|5,0,-19,0|-1
1|100,25,-25,-2|-1
1|4,56,-25,-1|-1
1|23,-4,-16,0|1
1|8,9,-10,-1|1
1|2,-26,-25,0|-1
1|1421,56,-78,-1|-1
1|-12,-34,-20,0|-1
1|-32,51,-20,-1|1
1|1424,48,-77,-1|-1
1|1,-7,-18,-1|-1
1|38,17,-16,-1|1
1|92,8,-21,-1|-1
1|43,8,-14,-1|1
1|68,-2,-18,0|1
1|1436,82,-81,-2|-1
1|204,46,-45,-2|-1
1|253,0,-32,0|1
2|253,0,-40,0|-1
1|1420,70,-81,-1|-1
1|48,8,-20,-1|1
1|10,-10,-14,-1|1
1|1436,6,-83,-1|-1
2|1439,76,-75,-2|-1
1|1459,0,-79,0|-1
1|12,17,-21,-1|1
1|8,13,-11,-1|1
1|27,3,-18,-1|-1
1|558,48,-47,-2|-1
1|41,6,-17,-2|-1
1|542,-44,-58,0|-1
1|4,10,-12,-2|-1
1|18,-1,-24,-2|-1
1|458,13,-47,-1|-1
1|13,20,-14,-1|1
1|229,-18,-35,0|-1
1|38,-3,-14,0|1
1|1441,78,-77,-2|-1
1|207,36,-35,-2|-1
1|34,4,-13,-1|1
1|13,9,-9,-2|1
1|-7,-26,-20,-2|1
1|45,-6,-17,0|-1
1|-4,17,-14,-1|1
1|1441,83,-82,-2|1
1|548,20,-53,-2|-1
1|48,-23,-27,-1|-1
1|20,-14,-21,-2|-1
1|-1,19,-12,-1|1
2|19,-1,-12,-1|1
1|-16,43,-19,-1|-1
1|120,9,-23,-1|-1
1|1441,4,-84,-1|-1
1|35,8,-14,-2|1
1|-33,52,-20,-1|1
1|25,25,-22,-1|-1
1|5,-6,-17,-1|-1
1|1,5,-18,-1|-1
1|7,-5,-20,-1|-1
1|16,-7,-16,-1|1
1|88,16,-21,-2|1
1|10,0,-11,-2|1
1|1444,84,-83,-2|-1
1|1441,19,-79,-1|-1
1|20,9,-10,-2|1
1|1444,2,-85,-1|-1
1|58,9,-17,-2|1
1|553,10,-59,-2|-1
1|43,6,-20,-2|-1
1|57,-5,-18,0|-1
1|1439,33,-77,-1|-1
2|1445,85,-84,-2|-1
1|3,13,-24,-2|-1
1|5,-41,-28,-1|-1
1|130,25,-27,-1|-1
1|31,-8,-17,-1|1
1|4,9,-10,-1|1
2|3,-10,-13,-1|1
3|24,4,-20,-1|1
1|45,9,-16,-2|-1
1|40,-4,-17,0|-1
1|31,12,-15,-2|1
1|1429,73,-82,-1|-1
1|6,5,-9,-2|1
1|5,14,-11,-1|1
1|62,7,-19,-1|1
1|2,-18,-16,-1|1
1|-7,-29,-17,0|1
1|15,26,-25,-1|-1
1|-4,20,-18,-1|-1
1|-6,21,-13,-1|1
1|1439,43,-77,-1|-1
1|574,0,-48,0|1
2|574,0,-64,0|-1
1|8,0,-13,-1|-1
1|31,-20,-19,0|1
2|41,12,-13,-2|1
1|54,9,-19,-1|1
1|13,11,-11,-1|1
1|225,30,-32,-2|-1
1|-3,-17,-14,0|1
1|-1,12,-12,-1|1
1|1471,0,-77,0|-1
1|15,-19,-21,-1|1
1|19,-30,-28,-2|1
1|21,4,-11,-1|1
1|7,-16,-14,0|1
2|575,0,-50,0|-1
1|8,-7,-11,0|1
1|1444,38,-77,-1|-1
1|-31,57,-22,-1|-1
1|24,4,-13,-1|-1
1|-1,-12,-16,-2|1
1|19,2,-16,-2|1
1|88,-2,-20,0|1
1|4,-12,-19,0|-1
1|52,-34,-26,0|-1
1|-29,62,-24,-1|-1
1|-10,-32,-22,-2|1
1|3,6,-17,-2|-1
1|1441,59,-79,-1|-1
1|1436,76,-83,-1|-1
1|413,42,-41,-2|-1
2|149,-34,-42,-2|-1
1|3,46,-22,-1|-1
1|31,-60,-32,0|-1
2|1476,0,-78,0|-1
3|6,-12,-17,-2|-1
1|107,15,-22,-1|1
1|6,1,-16,-1|-1
