lmfdb_index|coeffs|monogenic
1|-6,5,9,-6,-2|1
1|-8,17,10,-8,-2|1
1|-1,2,16,-8,-2|1
1|2,5,-5,-8,0|1
1|-8,24,6,-11,-1|0
1|-2,10,-6,-11,0|-1
1|-1,13,9,-7,-2|1
1|-9,12,9,-9,-1|0
1|-13,18,13,-12,-1|0
1|8,17,0,-9,-1|1
1|-1,5,5,-6,-2|1
1|6,12,-2,-8,0|1
1|-10,10,9,-8,-1|1
1|2,6,-1,-10,-2|1
1|2,21,8,-10,-2|0
1|20,36,2,-12,-1|0
1|-25,22,15,-10,-2|0
1|-22,19,11,-10,-1|1
1|-4,4,16,-12,-1|0
1|-7,5,13,-10,-1|0
1|10,19,-1,-12,0|1
1|5,16,8,-8,-2|1
1|-1,-9,25,-13,-1|0
1|-2,2,12,-7,-2|0
1|4,28,10,-10,-2|0
1|1,23,-1,-10,0|1
1|6,26,4,-10,-1|1
1|-1,-1,18,-12,-1|0
1|37,34,-10,-13,0|1
1|10,25,1,-11,-1|0
1|-10,36,8,-12,-1|1
1|-11,17,9,-9,-2|1
1|-1,5,1,-8,-1|1
1|-5,6,15,-12,-2|0
1|-24,28,10,-12,-1|0
1|-37,21,19,-10,-2|0
1|1,11,4,-10,-1|0
1|-3,15,5,-8,-1|1
1|-2,2,8,-6,-2|1
1|-16,16,13,-11,-2|0
1|-2,4,6,-6,-2|1
1|-3,0,12,-6,-2|1
1|-14,15,13,-8,-2|1
1|-1,7,-7,-12,-1|1
1|16,25,-4,-11,0|0
1|-8,9,8,-7,-2|1
1|8,20,5,-11,-1|0
1|-16,26,7,-12,-1|0
1|2,18,5,-9,-1|-1
1|3,12,8,-8,-2|1
1|-2,-3,21,-12,-1|0
1|7,34,-2,-12,0|1
1|4,14,-1,-11,-2|0
1|1,7,-1,-9,-2|1
1|-3,5,7,-7,-1|1
1|-1,1,9,-8,-1|1
1|-20,15,13,-8,-2|1
1|17,35,4,-12,-1|0
1|-2,7,0,-8,0|1
1|12,25,-4,-11,0|0
1|1,17,-6,-11,0|1
1|1,8,9,-10,-2|0
1|-1,8,8,-6,-2|1
1|-3,4,12,-9,-1|0
1|2,12,5,-7,-2|1
1|-3,18,6,-9,-1|0
1|-12,7,16,-8,-2|1
1|1,11,6,-9,-1|0
1|8,25,12,-13,-1|1
1|-2,21,-4,-13,0|0
1|7,19,4,-9,-1|1
1|-1,6,0,-8,-1|1
1|1,11,3,-8,-2|1
1|1,5,-3,-12,-1|0
1|-8,7,10,-8,-1|1
1|-4,8,9,-8,-2|-1
1|18,24,-5,-11,0|0
1|3,14,2,-10,-1|0
1|6,13,-2,-8,0|1
1|8,9,-13,-13,0|0
1|11,29,5,-11,-1|1
1|19,19,-9,-11,0|1
1|1,7,7,-7,-2|1
1|-4,12,20,-11,-2|0
1|4,12,2,-9,-1|0
1|-1,6,5,-6,-2|1
1|-11,12,8,-8,-1|1
1|-24,8,23,-11,-2|0
1|-8,18,6,-9,-1|0
1|1,8,3,-7,-1|1
1|9,21,-1,-12,0|0
1|-19,24,9,-10,-1|1
1|11,22,-1,-10,0|1
1|3,14,-2,-10,-1|1
1|-1,8,0,-8,-1|1
1|4,18,-5,-11,0|0
1|-5,3,11,-8,-1|1
1|-1,-1,17,-11,-2|0
1|-4,25,-6,-13,0|0
1|-3,1,11,-8,-1|1
1|-9,13,11,-12,-1|0
1|-35,40,11,-13,-1|1
1|-7,5,10,-6,-2|1
1|1,14,8,-7,-2|1
1|7,9,-7,-9,0|1
1|-4,12,5,-8,-1|0
1|4,20,2,-10,-1|0
1|-20,15,17,-12,-2|0
1|-3,12,-5,-12,0|0
1|-1,1,10,-8,-1|1
1|2,13,10,-8,-2|-1
1|-7,7,9,-6,-2|1
1|15,30,4,-11,-1|1
1|1,23,6,-10,-1|0
1|-4,1,11,-6,-2|1
1|-1,24,0,-10,0|1
1|5,15,4,-8,-2|1
1|-14,4,19,-11,-1|1
1|-7,9,9,-8,-1|1
1|9,21,-5,-16,-1|-1
1|1,1,-11,-10,0|1
1|1,8,-6,-11,-1|0
1|-2,16,14,-10,-2|0
1|4,7,-8,-11,-1|1
1|1,4,-3,-9,-1|1
1|-5,8,6,-10,-1|1
1|-11,17,10,-11,-1|0
1|-25,15,21,-14,-1|0
1|-5,10,13,-8,-2|0
1|-5,8,6,-7,-2|1
1|-1,0,22,-10,-2|1
1|14,32,8,-10,-2|1
1|-22,22,9,-10,-1|1
1|-2,7,1,-8,-1|1
1|1,5,-5,-13,-1|-1
1|-2,-2,15,-9,-1|1
1|-9,31,6,-12,-1|0
1|8,15,-1,-9,-1|1
1|-7,14,9,-9,-1|1
1|-9,15,7,-9,-1|0
1|12,21,-1,-10,0|1
1|-4,13,6,-9,-2|0
1|17,22,-5,-10,0|1
1|17,28,-1,-13,-1|0
1|-12,29,7,-11,-1|1
1|9,19,2,-11,-1|1
1|-9,14,7,-9,-1|0
1|1,-13,26,-12,-1|1
1|-1,9,-9,-11,0|1
1|9,18,-3,-11,-1|0
1|-20,22,9,-10,-1|0
1|-21,25,11,-11,-1|0
1|-2,3,7,-6,-2|1
1|18,31,3,-11,-1|1
1|1,5,-8,-11,-1|1
1|3,11,-1,-10,-2|1
1|-2,2,8,-8,-2|1
1|1,5,-5,-11,0|0
1|-1,6,7,-7,-2|0
1|1,25,8,-11,-1|1
1|-37,44,19,-13,-2|0
1|-3,4,7,-6,-2|1
1|15,31,4,-13,-1|0
1|-1,5,6,-7,-1|1
1|-3,7,4,-7,-1|1
1|-8,5,14,-9,-2|0
1|9,21,-3,-15,0|0
1|5,16,7,-10,-1|1
1|4,24,5,-10,-1|0
1|-16,16,13,-12,-1|0
1|9,21,-1,-13,-1|0
1|-8,21,14,-10,-2|-1
1|-29,40,5,-15,-1|1
1|-13,37,-4,-15,0|0
1|1,5,-4,-9,-1|1
1|1,8,-6,-9,0|1
1|-12,16,7,-9,-1|0
1|-5,28,0,-11,0|1
1|7,21,-3,-10,0|0
1|-16,8,21,-10,-2|0
1|-1,10,19,-11,-2|0
1|-6,12,12,-10,-1|1
1|-27,0,31,-12,-2|0
1|-1,3,5,-8,-1|1
1|-3,2,9,-6,-2|1
1|-2,7,7,-8,-1|-1
1|3,30,0,-13,-1|0
1|-8,15,7,-9,-2|1
1|-12,12,10,-9,-1|0
1|4,10,-1,-10,-1|0
1|11,29,3,-11,-1|0
1|-21,8,19,-9,-2|0
1|-4,28,0,-11,0|0
1|-9,6,17,-12,-2|0
1|-3,9,0,-12,0|1
1|-2,17,0,-13,0|0
1|-1,-5,21,-10,-2|0
1|-5,16,1,-13,-2|0
1|-25,41,10,-13,-1|0
1|-4,13,-4,-12,0|1
1|8,15,-3,-10,-1|1
1|6,19,10,-9,-2|1
1|-16,10,14,-8,-2|0
1|-5,12,5,-10,-1|0
1|-2,7,0,-9,-1|1
1|-5,4,9,-6,-2|1
1|2,7,0,-13,-1|1
1|-6,3,11,-6,-2|1
1|-1,3,7,-6,-2|1
1|-7,3,14,-9,-1|1
1|-18,32,15,-11,-2|0
1|-3,5,12,-10,-1|0
1|-4,15,7,-9,-1|0
1|-13,7,13,-7,-2|1
1|-16,24,5,-12,-1|0
1|-41,20,22,-11,-2|1
1|-8,-4,21,-9,-2|0
1|-5,17,-5,-12,0|0
1|-11,21,6,-10,-1|0
1|-3,31,4,-12,-1|0
1|-16,10,16,-10,-2|0
1|-32,29,13,-13,-1|1
1|4,16,11,-11,-2|0
1|11,24,-2,-10,0|1
1|11,24,4,-10,-1|1
1|-4,16,-6,-14,-1|0
1|1,6,-9,-10,0|1
1|-13,4,19,-10,-2|0
1|3,9,1,-11,-2|1
1|3,24,8,-11,-1|0
1|2,11,1,-9,-2|1
1|4,36,11,-14,-1|0
1|-3,6,5,-7,-1|1
1|-5,10,8,-9,-2|0
1|-26,17,15,-9,-2|1
1|-5,6,10,-6,-2|1
1|-13,3,17,-8,-2|1
1|-1,-10,21,-8,-2|1
1|4,10,-5,-9,0|0
1|4,14,6,-10,-1|-1
1|1,7,3,-7,-2|1
1|-1,4,3,-8,-1|1
1|5,18,-2,-9,0|1
1|13,28,2,-11,-1|0
1|-4,6,8,-7,-2|-1
1|-18,0,31,-15,-1|0
1|-16,27,10,-12,-2|0
1|-5,2,11,-6,-2|1
1|-4,9,5,-7,-1|1
1|-24,11,18,-9,-2|1
1|2,4,-6,-12,0|1
1|-2,7,3,-7,-1|1
1|19,35,-3,-12,0|0
1|3,9,1,-8,-1|1
1|-6,-6,20,-8,-2|1
1|14,29,6,-10,-2|1
1|-14,8,13,-7,-2|1
1|-1,2,10,-8,-1|1
1|-7,22,11,-9,-2|0
1|2,6,-2,-8,0|1
1|-4,12,2,-9,-1|0
1|-3,1,14,-9,-1|1
1|-6,3,18,-12,-1|0
1|4,17,12,-9,-2|1
1|-3,3,8,-6,-2|1
1|31,27,-12,-13,0|1
1|8,28,10,-13,-1|0
1|36,39,-7,-13,0|0
1|-9,19,13,-9,-2|0
1|-9,7,13,-7,-2|1
1|9,21,-2,-10,0|0
1|9,20,4,-9,-2|1
1|-18,12,16,-11,-1|0
1|-1,8,-12,-13,0|1
1|-11,15,8,-9,-2|1
1|-5,8,8,-6,-2|1
1|13,23,0,-10,-1|1
1|2,9,5,-7,-2|1
1|-6,4,11,-6,-2|1
1|-16,11,15,-8,-2|1
1|-1,-1,14,-9,-1|1
1|-4,3,9,-6,-2|1
1|1,5,-7,-12,-2|1
1|-2,9,5,-7,-1|1
1|9,18,-1,-12,0|0
1|-5,16,5,-9,-1|0
1|2,10,2,-8,-2|1
1|2,7,1,-9,-1|1
1|-4,12,4,-10,-2|0
1|3,5,-8,-9,0|1
1|15,11,-14,-12,0|1
1|-1,14,8,-7,-2|1
1|4,6,-9,-10,0|-1
1|-4,2,12,-7,-2|-1
1|-1,4,4,-7,-2|1
1|1,8,9,-7,-2|1
1|1,6,3,-8,-1|1
1|3,11,4,-13,-1|1
1|-8,31,-3,-14,0|0
1|15,18,-12,-13,0|0
1|2,6,-4,-9,-1|1
1|4,11,0,-8,-1|1
1|-1,-6,21,-12,-1|0
1|-21,21,9,-10,-1|1
1|5,13,1,-8,-1|1
1|-13,24,1,-13,-1|1
1|-1,5,20,-13,-1|0
1|-9,12,11,-9,-2|0
1|4,13,1,-8,-1|1
1|3,5,-6,-10,0|1
1|-2,18,-8,-13,0|-1
1|2,12,4,-9,-1|0
1|-2,8,3,-7,-1|1
1|-1,4,6,-6,-2|1
1|-6,4,10,-6,-2|1
1|6,17,5,-8,-2|1
1|2,10,5,-9,-1|-1
1|13,31,9,-10,-2|1
1|15,24,-3,-10,0|1
1|-1,8,8,-8,-1|1
1|1,3,-5,-9,0|1
1|-18,18,15,-12,-1|0
1|-22,20,12,-10,-2|1
1|3,-18,28,-10,-2|1
1|-1,5,4,-7,-1|1
1|4,12,-2,-10,0|0
1|-4,8,5,-9,-2|0
1|1,-10,22,-9,-2|1
1|-4,-15,28,-10,-2|1
1|-11,10,12,-7,-2|1
1|-20,16,16,-9,-2|0
1|-3,9,4,-7,-1|1
1|14,22,-2,-10,0|1
1|-12,5,14,-7,-2|1
1|-4,2,13,-7,-2|0
1|-11,31,0,-12,0|0
1|-2,4,10,-8,-2|0
1|-3,7,9,-8,-1|1
1|-1,14,-1,-10,0|0
1|-3,10,0,-9,-1|1
1|-2,8,-2,-10,-1|1
2|4,5,-8,-9,0|1
1|-15,10,15,-11,-1|1
1|1,8,11,-10,-1|1
1|-9,15,10,-12,-1|0
1|-2,7,6,-7,-1|1
1|-2,5,23,-11,-2|1
1|4,16,10,-13,-1|0
1|1,4,-12,-11,0|1
1|-38,38,14,-13,-1|1
1|1,14,7,-7,-2|1
1|-16,17,17,-10,-2|0
1|-2,5,5,-7,-1|1
1|2,3,-8,-13,-1|1
1|3,15,-5,-10,0|0
1|3,29,-1,-11,0|1
1|1,-9,20,-10,-2|1
1|3,4,-8,-11,0|1
1|5,14,4,-9,-1|1
1|2,9,4,-7,-2|1
1|-1,7,-2,-9,-1|1
1|-2,0,11,-6,-2|1
1|-1,-5,16,-7,-2|1
1|-1,0,14,-7,-2|1
1|-4,-19,35,-13,-2|1
1|-5,3,10,-6,-2|1
1|-4,8,7,-8,-1|0
1|-8,-3,21,-11,-1|1
1|-1,6,-3,-10,-1|1
1|-16,21,14,-10,-2|-1
1|4,33,-1,-12,0|0
1|-1,-1,15,-8,-2|0
1|-16,2,22,-10,-2|0
1|-13,14,10,-8,-2|1
1|-11,-1,19,-8,-2|1
1|2,7,0,-8,-1|1
1|-7,34,11,-12,-2|0
1|-4,-1,15,-9,-1|1
1|-13,11,11,-7,-2|1
1|-1,4,10,-9,-1|0
1|-5,15,-1,-9,0|1
1|-3,-3,21,-9,-2|1
1|2,-14,27,-13,-1|1
1|-1,38,1,-15,-1|0
1|9,18,-5,-11,0|0
1|-69,31,28,-13,-2|1
1|1,12,0,-9,-1|0
1|-13,19,5,-10,-1|1
1|-1,8,-7,-10,0|1
1|-2,3,12,-9,-2|0
1|1,11,-3,-10,-1|1
1|-12,-3,25,-10,-2|1
1|-2,4,10,-8,-1|1
1|-1,0,21,-10,-2|0
1|4,11,-16,-14,0|1
1|2,3,-7,-10,0|1
1|-8,20,10,-10,-2|0
1|-10,6,18,-12,-1|0
1|1,8,-2,-10,-2|1
1|10,17,-2,-9,0|1
1|2,36,6,-12,-1|0
1|-4,22,-2,-13,0|-1
1|3,10,0,-9,-2|1
1|45,48,-7,-14,0|0
1|4,32,-2,-12,0|0
1|-1,11,-7,-11,0|0
1|-23,39,5,-15,-1|0
1|-4,14,-3,-10,0|-1
1|-15,11,13,-10,-1|1
1|9,24,2,-11,-1|0
1|-14,18,7,-9,-1|1
1|-4,4,10,-9,-1|0
1|31,31,-8,-12,0|1
1|-14,19,9,-10,-1|-1
1|16,23,-3,-10,0|1
1|11,28,4,-11,-1|0
1|-11,22,9,-11,-2|0
1|3,21,0,-11,-1|0
1|-46,34,16,-13,-1|1
1|-9,9,14,-8,-2|0
1|-5,13,0,-12,-1|0
1|1,16,-4,-12,-1|0
1|-8,12,26,-13,-2|-1
1|-8,6,12,-7,-2|-1
1|-4,2,19,-9,-2|0
1|2,6,-6,-10,-1|1
1|-1,4,12,-11,-1|0
1|-2,13,6,-8,-2|-1
1|-1,5,9,-6,-2|1
1|-1,8,14,-11,-2|0
1|-33,30,18,-11,-2|1
1|-4,11,5,-8,-1|-1
1|-32,28,13,-12,-1|0
1|9,12,-10,-13,-1|0
1|-13,7,14,-8,-2|1
1|-9,19,7,-9,-1|1
1|-4,13,-2,-9,0|1
1|-17,9,16,-8,-2|1
1|-28,30,9,-12,-1|0
1|-5,13,11,-10,-1|0
1|-1,20,5,-9,-1|1
1|-4,14,-5,-14,0|-1
1|10,18,-2,-9,0|1
1|-39,37,17,-13,-2|0
1|2,8,-1,-8,-1|1
1|2,11,-6,-12,0|-1
1|13,21,-3,-11,-1|1
1|-71,34,27,-13,-2|0
1|-1,15,4,-8,-1|1
1|1,-1,-12,-12,0|1
1|-1,6,0,-9,-2|1
1|-1,-3,13,-7,-2|1
1|-4,12,10,-8,-2|0
1|-4,12,6,-9,-2|0
1|-4,10,5,-8,-1|0
1|-3,41,0,-13,0|1
1|-2,9,-4,-11,-1|1
1|1,7,7,-10,-2|0
1|20,18,-14,-14,0|0
1|3,13,7,-7,-2|1
1|5,9,-9,-12,-1|1
1|-2,11,6,-7,-2|1
1|7,18,5,-10,-1|1
1|5,13,-2,-8,0|1
1|-5,8,9,-8,-1|1
1|-9,15,5,-10,-1|0
1|-10,12,8,-8,-1|1
1|9,17,-4,-11,-1|1
1|1,9,9,-9,-2|0
1|-3,9,5,-7,-1|1
1|3,3,-12,-15,0|1
1|-1,10,8,-13,-2|0
1|-9,9,15,-12,-1|0
1|16,36,-5,-13,0|0
1|-19,27,9,-11,-1|0
1|-12,14,9,-9,-2|0
1|11,17,-3,-9,0|1
1|-1,22,9,-9,-2|0
1|-33,25,17,-10,-2|1
1|2,3,-8,-9,0|1
1|7,20,9,-9,-2|1
1|-4,2,17,-11,-1|0
1|-4,13,-3,-12,0|0
1|8,29,-1,-11,0|1
1|-2,20,5,-9,-1|1
1|-1,5,0,-9,-1|1
1|-4,8,12,-8,-2|0
1|-7,13,7,-8,-1|1
1|3,13,7,-9,-1|1
1|-2,-6,19,-10,-1|1
1|-3,8,2,-8,-1|1
1|-12,0,24,-12,-2|0
1|-4,0,16,-10,-2|0
1|-1,5,5,-7,-1|1
1|9,19,1,-9,-1|1
1|2,7,-6,-11,0|0
1|-6,7,12,-8,-2|0
1|21,23,-7,-11,0|1
1|9,21,2,-10,-1|0
1|-6,15,-2,-10,0|1
1|19,31,2,-12,-2|1
1|-12,19,7,-9,-1|1
1|-2,1,11,-6,-2|1
1|-8,32,8,-12,-1|0
1|9,17,0,-9,-1|1
1|-9,3,20,-12,-2|0
1|5,18,6,-8,-2|1
1|-7,15,9,-8,-2|0
1|-8,5,18,-9,-2|0
1|-1,6,11,-8,-2|0
1|-2,1,10,-8,-1|1
1|-8,24,-1,-11,0|0
1|-2,-7,22,-11,-2|-1
1|-40,31,14,-12,-1|1
1|-3,15,-6,-11,0|1
1|-17,13,12,-8,-2|1
1|13,25,3,-10,-1|1
1|-4,8,10,-8,-2|0
1|3,7,-5,-13,-2|0
1|1,-11,23,-9,-2|1
1|-3,7,10,-12,-2|0
1|11,18,-3,-9,0|1
1|-4,4,10,-7,-2|0
1|-7,18,6,-9,-1|0
1|-4,7,7,-6,-2|1
1|9,18,-6,-12,0|0
1|2,4,-8,-9,0|1
1|-1,5,7,-10,-1|0
1|-1,12,2,-8,-1|1
1|-1,6,3,-7,-1|1
1|5,11,-1,-9,0|1
1|-3,-2,15,-9,-1|1
1|-2,4,10,-6,-2|1
1|-3,3,9,-9,-2|1
1|-1,4,7,-10,-2|0
1|-2,8,-1,-8,0|1
1|-3,7,9,-6,-2|1
1|-3,24,10,-11,-2|0
1|-4,-25,40,-13,-2|1
1|11,28,-3,-12,0|0
1|-7,-4,19,-8,-2|1
1|-1,6,-1,-8,0|1
1|44,46,-8,-15,0|0
1|-3,8,4,-7,-1|1
1|-1,6,-3,-9,0|1
1|-20,16,13,-9,-2|0
1|-1,1,18,-11,-1|1
1|-1,17,11,-11,-1|-1
1|-1,7,0,-8,-1|1
1|-3,8,7,-6,-2|1
1|-1,-5,21,-13,-1|-1
1|4,6,-8,-10,0|0
1|3,11,4,-10,-1|0
1|1,-6,-21,-13,0|1
1|2,4,-6,-13,-2|1
1|12,24,1,-14,-1|0
1|-3,7,3,-8,-1|1
1|-3,-18,31,-11,-2|1
1|4,16,-2,-9,0|0
1|32,56,-2,-16,0|0
1|-2,6,4,-7,-1|1
1|-5,-2,16,-7,-2|1
1|3,2,-14,-13,-1|1
1|-20,3,23,-10,-2|1
1|5,24,5,-11,-1|0
1|1,7,5,-12,-1|0
1|4,-22,33,-12,-2|-1
1|-1,8,5,-7,-1|1
1|11,24,6,-9,-2|1
1|-4,7,5,-9,-1|1
1|-4,25,6,-10,-1|1
1|-2,5,6,-7,-1|1
1|4,15,3,-8,-1|1
1|20,28,-4,-11,0|0
1|-4,-5,22,-9,-2|1
1|3,12,6,-7,-2|1
1|8,18,2,-10,-2|0
1|-3,-3,16,-7,-2|1
1|9,17,-3,-14,-1|0
1|23,25,-7,-11,0|1
1|-1,19,8,-10,-1|0
1|4,9,-4,-8,0|1
1|5,36,1,-15,-1|0
1|-3,2,11,-8,-1|1
1|-20,12,20,-10,-2|0
1|-39,19,23,-11,-2|1
1|4,10,-3,-11,-2|0
1|-19,18,15,-9,-2|0
1|-5,2,14,-9,-1|1
1|7,18,-1,-10,-1|1
1|-2,17,13,-12,-1|0
1|-17,25,8,-13,-1|0
2|-2,13,10,-11,-2|-1
1|-13,17,10,-10,-1|0
1|-6,6,10,-6,-2|1
1|-2,12,-3,-11,-1|-1
1|-2,2,14,-9,-2|0
1|-4,20,10,-9,-2|-1
1|3,4,-8,-9,0|1
1|1,5,-6,-10,-1|1
1|-32,10,28,-12,-2|0
1|-18,8,16,-8,-2|1
1|-19,1,27,-11,-2|1
1|3,11,4,-8,-1|1
1|-7,13,3,-10,-1|1
1|-4,16,-2,-12,-1|0
1|4,14,3,-12,-1|0
1|-1,8,11,-7,-2|1
1|-10,3,30,-13,-2|0
1|5,21,4,-10,-1|0
1|-1,3,8,-6,-2|1
1|-6,5,16,-10,-2|0
1|-17,25,5,-12,-1|0
1|6,16,-2,-9,0|0
1|-18,9,21,-10,-2|0
1|-1,-2,12,-7,-2|1
1|-3,4,9,-12,-1|1
1|-19,9,18,-11,-1|1
1|1,13,0,-10,-1|0
1|-4,3,11,-6,-2|1
1|27,35,-1,-12,-1|1
1|-2,9,-1,-10,-1|-1
1|9,18,-2,-10,0|0
1|4,12,-3,-10,0|0
1|-1,-1,11,-9,-2|1
1|4,12,-4,-10,0|0
1|14,24,-3,-10,0|1
1|-8,16,11,-8,-2|0
1|-7,15,6,-9,-1|0
1|-16,20,22,-12,-2|-1
1|-7,21,10,-9,-2|1
1|-9,18,9,-11,-1|0
1|1,13,8,-10,-1|0
1|16,28,-4,-14,0|0
1|1,-10,26,-11,-2|1
1|-16,32,-2,-14,0|0
1|-3,15,3,-10,-1|0
1|-7,-5,20,-8,-2|1
1|21,22,-8,-11,0|1
1|-38,10,34,-14,-2|0
1|4,13,6,-8,-2|1
1|12,26,1,-11,-1|0
1|1,5,-4,-8,0|1
1|-4,10,6,-8,-1|-1
1|-9,11,9,-7,-2|1
1|-1,4,9,-6,-2|1
1|-3,15,0,-12,-2|1
1|-8,11,7,-8,-2|1
1|21,36,-5,-13,0|0
1|-13,15,18,-10,-2|0
1|-19,26,13,-11,-2|0
1|-1,12,-10,-12,0|1
1|-28,17,18,-10,-2|0
1|5,18,1,-11,-2|0
1|-17,25,8,-11,-1|0
1|-4,0,17,-12,-1|0
1|5,20,14,-11,-2|0
1|-9,6,15,-8,-2|0
1|-3,22,22,-13,-2|0
1|-3,18,9,-8,-2|1
1|11,16,-4,-9,0|1
1|12,18,-4,-10,0|0
1|7,17,-3,-9,0|1
1|1,6,1,-8,-2|1
1|-26,20,15,-9,-2|1
1|1,13,3,-11,-2|0
1|-2,7,4,-7,-2|1
1|-25,30,15,-13,-1|0
1|-18,7,18,-9,-2|1
1|10,18,-3,-9,0|1
1|-1,8,9,-7,-2|0
1|17,32,5,-11,-2|1
1|-21,6,20,-9,-2|1
1|-37,20,19,-10,-2|1
1|1,18,-1,-11,0|0
1|-24,44,6,-15,-1|0
1|-6,13,7,-8,-2|1
1|-7,5,18,-11,-2|0
1|-1,-2,13,-9,-1|1
1|-1,7,10,-11,-2|0
1|9,6,-21,-15,0|0
1|-32,60,0,-17,0|0
1|-2,6,2,-10,-2|1
1|-43,30,18,-13,-1|0
1|-2,8,10,-7,-2|0
1|5,14,2,-8,-1|1
1|-8,8,11,-7,-2|0
1|-3,7,6,-7,-1|1
1|-25,34,11,-12,-1|1
1|2,15,16,-10,-2|1
1|-6,6,12,-7,-2|0
1|-2,14,8,-9,-1|1
1|16,15,-14,-13,0|0
1|-16,4,21,-10,-2|-1
1|-4,-13,31,-12,-2|0
1|-1,9,-1,-13,0|0
1|-4,8,5,-11,-1|0
1|-1,13,7,-7,-2|1
1|8,14,-8,-11,0|0
1|3,23,8,-9,-2|1
1|2,14,7,-7,-2|1
1|2,8,-4,-8,0|1
1|-20,19,11,-11,-1|1
1|1,7,-1,-8,-1|1
1|-8,14,5,-11,-2|0
1|-31,23,14,-11,-1|1
1|1,5,-2,-8,0|1
1|-9,17,5,-9,-1|1
1|-2,8,8,-6,-2|1
1|-4,10,2,-10,-1|-1
1|-4,0,15,-10,-1|0
1|1,7,6,-7,-2|1
1|-9,12,19,-13,-1|0
1|-7,6,10,-8,-1|1
1|-16,16,14,-10,-2|0
1|-12,20,8,-10,-1|0
1|-9,15,9,-13,-1|0
1|1,8,10,-11,-1|0
1|-2,6,3,-11,-1|0
1|9,16,-4,-9,0|1
1|18,44,17,-14,-2|1
1|-6,12,4,-8,-1|1
1|-19,18,10,-10,-1|1
1|1,8,7,-11,-1|0
1|2,10,7,-7,-2|1
1|5,10,-3,-8,0|1
1|-2,4,10,-7,-2|0
1|4,15,9,-8,-2|1
1|-1,33,12,-11,-2|0
1|-27,12,21,-10,-2|0
1|12,28,3,-11,-1|-1
1|-19,13,14,-10,-1|1
1|4,3,-14,-13,0|0
1|-1,5,2,-8,-2|1
1|1,-2,-14,-11,0|1
1|4,-32,42,-14,-2|0
1|-3,10,-2,-12,0|1
1|-2,-4,18,-10,-2|0
1|-1,10,5,-7,-2|1
1|-3,14,-2,-9,0|1
1|2,11,6,-10,-1|0
1|-5,14,6,-8,-1|1
1|-2,5,6,-6,-2|1
1|8,28,10,-11,-2|0
1|-1,6,-4,-10,0|1
1|24,32,-6,-13,0|0
1|-4,12,3,-10,-1|0
1|1,9,10,-11,-1|0
1|-32,36,13,-13,-1|-1
1|-2,5,5,-12,-1|0
1|1,10,-5,-9,0|1
1|1,7,-4,-8,0|1
1|4,12,0,-9,-1|0
1|-2,1,10,-6,-2|1
1|-2,6,6,-7,-1|1
1|-1,-2,14,-9,-1|1
1|1,11,-15,-14,0|0
1|-31,17,20,-10,-2|1
1|6,11,-6,-11,0|-1
1|1,10,22,-12,-2|1
1|-9,18,11,-10,-2|0
1|-4,12,17,-12,-2|0
1|2,8,3,-11,-1|1
1|-2,-5,16,-7,-2|1
1|6,12,-2,-9,-1|1
1|6,15,2,-9,-2|1
1|-3,-13,25,-9,-2|1
1|-1,18,4,-9,-1|0
1|1,6,4,-8,-2|1
1|-4,5,10,-10,-1|0
1|3,3,-11,-10,0|1
1|-2,3,16,-9,-2|0
1|-2,11,10,-7,-2|1
1|3,14,2,-8,-1|1
1|-1,13,2,-11,-1|0
1|-3,18,10,-8,-2|1
1|-2,-3,18,-11,-2|-1
1|4,13,-1,-9,-1|1
1|2,2,-9,-11,0|1
1|10,22,5,-9,-2|1
1|2,12,-2,-8,0|1
1|-24,24,16,-12,-2|0
1|3,16,1,-9,-1|1
1|-2,11,-7,-12,0|0
1|-62,42,23,-13,-2|1
1|12,22,-3,-10,0|-1
1|-26,26,12,-12,-2|1
1|-13,6,16,-10,-1|1
1|-2,9,4,-7,-1|1
1|4,20,18,-12,-2|0
1|-29,10,25,-11,-2|1
1|1,3,-7,-9,0|1
1|3,10,2,-11,-1|0
1|-1,15,0,-10,-1|0
1|-9,9,11,-10,-1|0
1|-6,8,11,-9,-1|0
1|-1,1,20,-12,-1|0
1|-11,11,10,-7,-2|1
1|4,0,-18,-14,0|0
1|9,20,-2,-10,0|0
1|14,23,-1,-12,-2|1
1|5,13,3,-9,-2|1
1|-23,15,17,-9,-2|1
1|23,29,-5,-11,0|1
1|-1,2,8,-8,-1|1
1|-19,56,10,-15,-1|0
1|19,13,-16,-13,0|1
1|-1,10,1,-8,-1|1
1|28,39,-5,-13,0|0
1|32,39,-6,-13,0|0
1|3,10,3,-10,-1|1
1|-9,17,8,-9,-1|1
1|16,30,3,-11,-1|-1
1|2,7,-4,-13,-2|-1
1|-3,13,11,-10,-1|1
1|2,-14,29,-16,-1|1
1|-1,17,0,-15,0|0
1|-5,11,15,-12,-1|0
1|1,6,-3,-12,-2|0
1|1,27,8,-13,-1|0
1|-1,-5,23,-11,-2|0
1|1,9,13,-13,-2|0
1|-1,9,4,-7,-1|1
1|1,8,13,-10,-2|1
1|-9,9,11,-8,-2|0
1|-1,5,6,-6,-2|1
1|-1,5,14,-13,-1|0
1|16,31,3,-12,-2|1
1|-1,-1,11,-7,-2|1
1|1,7,0,-12,-1|0
1|8,24,-4,-13,0|-1
1|-8,6,23,-13,-2|0
1|2,25,1,-12,-1|0
