lmfdb_index|coeffs|monogenic
1|-1,31,-24,-36,30,11,-10,-1|1
1|4,3,-17,-9,20,6,-8,-1|1
1|-7,25,3,-43,14,18,-8,-2|1
1|4,8,-18,-20,27,8,-10,-1|0
1|7,12,-25,-21,26,10,-10,-1|1
1|-1,5,4,-19,0,16,-4,-3|1
1|-1,4,4,-27,16,12,-9,-1|1
1|1,3,-9,-12,19,13,-9,-2|0
1|1,-1,-11,1,24,1,-11,-1|0
1|-1,8,-14,-9,22,5,-9,-1|1
1|1,1,-22,-7,30,6,-10,-1|0
1|1,3,-14,-6,20,5,-8,-1|1
1|-16,-60,-49,35,45,-5,-12,0|-1
1|-13,56,-31,-49,36,13,-11,-1|0
1|1,3,-6,-16,9,14,-7,-2|1
1|5,-1,-23,-1,26,4,-9,-1|1
1|-1,6,-1,-22,10,16,-8,-2|0
1|1,-3,-8,11,21,-3,-9,0|1
1|1,-1,-8,3,16,-1,-8,0|1
1|-1,-19,-32,13,32,-2,-10,0|1
1|-2,6,7,-35,23,12,-10,-1|1
1|1,1,-8,-6,16,5,-8,-1|1
1|5,-4,-22,6,24,-2,-9,0|1
1|1,0,-11,-9,16,10,-7,-2|1
1|-11,45,-21,-76,47,32,-16,-2|0
2|1,0,-37,0,68,0,-17,0|0
1|1,-6,-27,-15,23,12,-8,-2|1
1|1,11,3,-25,-2,18,-2,-4|1
1|16,24,-32,-44,23,22,-8,-3|0
1|-9,30,5,-53,18,20,-9,-2|0
1|1,1,-12,2,22,-1,-9,0|1
1|7,14,-23,-27,21,14,-8,-2|1
1|1,9,-11,-23,15,13,-7,-2|1
1|-1,7,-11,-9,20,5,-9,-1|1
1|1,12,-21,-16,25,7,-9,-1|1
1|-3,16,-8,-26,15,13,-7,-2|1
1|19,-14,-65,-1,52,11,-12,-2|1
1|1,3,-14,-18,16,12,-7,-2|1
1|1,2,-11,-7,17,5,-8,-1|1
1|11,0,-39,0,33,0,-10,0|0
1|-1,4,2,-18,8,14,-7,-2|1
1|-1,36,-24,-47,35,13,-11,-1|1
1|1,6,-12,-16,19,12,-8,-2|0
1|1,12,7,-30,-4,20,-2,-4|1
1|-1,12,-8,-23,14,13,-7,-2|1
1|1,0,-12,4,24,3,-9,-1|1
1|1,5,-6,-15,10,11,-6,-2|1
1|-4,13,2,-30,11,15,-7,-2|1
1|1,5,-15,-10,20,6,-8,-1|1
1|2,-4,-14,16,27,-12,-14,0|0
1|1,-4,-10,10,19,-6,-10,0|1
1|-1,6,-5,-18,15,11,-9,-1|1
1|1,2,-15,-15,23,10,-10,-1|-1
1|2,-1,-14,3,19,-1,-8,0|1
1|1,0,-11,3,18,-1,-8,0|1
1|-11,-78,-85,31,65,3,-14,-1|1
1|-3,15,-2,-33,12,20,-8,-3|0
1|-1,-6,-1,28,26,-6,-10,0|1
1|41,0,-77,0,48,0,-12,0|1
1|5,10,-14,-25,14,17,-6,-3|0
1|-2,7,3,-26,11,14,-7,-2|1
1|1,5,-3,-22,13,13,-7,-2|1
1|4,0,-21,-2,25,4,-9,-1|0
1|-1,7,-5,-19,16,9,-8,-1|1
1|1,6,-9,-28,6,22,-4,-4|0
1|2,4,-13,-9,19,6,-8,-1|1
1|-1,9,-12,-32,12,19,-6,-3|1
1|2,3,-18,-10,23,10,-8,-2|1
1|-29,116,-27,-106,43,28,-13,-2|0
1|1,5,-7,-16,13,12,-9,-1|1
1|1,-1,-24,-10,25,7,-9,-1|1
1|-1,-10,-21,14,31,-4,-11,0|0
1|11,14,-25,-25,22,13,-8,-2|1
1|1,-5,-21,-4,27,7,-10,-1|0
1|-1,5,4,-26,6,23,-5,-4|0
1|1,4,-4,-16,8,15,-5,-3|1
1|1,3,-6,-12,14,10,-9,-1|1
1|-1,17,-14,-27,23,10,-9,-1|1
1|9,18,-17,-35,13,19,-6,-3|0
1|-1,1,28,-62,18,23,-10,-2|0
1|1,5,-1,-21,7,17,-8,-2|1
1|-1,30,1,-52,2,26,-4,-4|0
1|-1,3,6,-17,-3,16,-2,-4|1
1|2,-3,-14,9,30,3,-10,-1|1
1|1,39,-12,-70,25,28,-10,-3|0
1|-1,-1,21,-32,-1,20,-5,-3|1
1|-1,6,9,-24,-7,20,-2,-4|0
1|1,-1,-14,-7,21,10,-8,-2|0
1|-1,13,-4,-29,8,17,-5,-3|1
1|-1,3,10,-22,-8,23,-3,-4|1
1|1,-8,-3,36,32,-7,-11,0|1
1|1,4,-17,-18,20,12,-8,-2|0
1|-8,16,15,-41,3,22,-6,-3|0
1|1,4,-2,-15,1,15,-2,-4|1
1|-1,-6,-6,13,17,-7,-10,0|1
1|1,-13,-27,22,34,-7,-12,0|0
1|1,6,-3,-18,5,14,-4,-3|1
1|-1,5,0,-20,3,17,-5,-3|1
1|-1,-8,-15,4,24,4,-9,-1|1
1|7,-12,-38,7,33,-1,-10,0|1
1|1,0,-10,-6,17,8,-9,-1|1
1|9,2,-29,-6,27,5,-9,-1|1
1|1,3,-7,-13,13,13,-6,-3|1
1|3,4,-13,-14,16,11,-7,-2|1
1|1,4,-6,-15,14,13,-10,-1|1
1|19,81,-26,-97,17,35,-7,-4|0
1|1,-8,-44,-14,39,8,-11,-1|1
1|1,-5,-25,-13,23,11,-8,-2|1
1|-1,7,-11,-10,24,5,-10,-1|1
1|1,7,2,-31,10,18,-8,-2|1
1|1,0,-8,0,15,0,-8,0|1
1|4,0,-23,-1,29,0,-11,0|0
1|2,1,-11,-4,17,4,-8,-1|1
1|-1,-9,-19,10,26,-3,-10,0|1
1|2,10,2,-26,1,19,-5,-3|1
1|-1,10,-5,-27,21,10,-9,-1|1
1|-1,8,-6,-27,22,14,-11,-1|0
1|-11,27,13,-48,6,22,-6,-3|1
1|-4,30,-7,-47,14,22,-7,-3|0
1|-1,7,-3,-20,12,13,-9,-1|1
1|1,8,-8,-20,15,12,-9,-1|1
1|19,35,-54,-44,40,17,-11,-2|0
1|1,7,2,-35,20,14,-10,-1|1
1|1,1,-8,-5,16,4,-8,-1|1
1|-5,50,-35,-50,36,17,-11,-2|1
1|19,82,-22,-106,19,38,-8,-4|0
1|1,20,-11,-33,18,15,-8,-2|1
1|-1,7,-10,-13,19,10,-8,-2|1
1|-2,4,9,-19,-6,18,-2,-4|1
1|-1,9,-12,-15,19,7,-8,-1|1
1|-1,5,7,-24,0,19,-5,-3|1
1|1,-4,-12,9,23,-2,-9,0|1
1|3,-8,-25,6,26,-1,-9,0|1
1|11,14,-62,-64,43,32,-13,-3|0
1|-1,1,16,-33,-2,23,-4,-4|1
1|-9,-54,-78,3,55,7,-13,-1|0
1|-1,32,-23,-41,32,13,-11,-1|0
1|-1,5,7,-37,23,12,-10,-1|1
1|1,1,-11,1,17,-1,-8,0|1
1|9,0,-30,0,29,0,-10,0|0
1|1,4,-4,-18,12,12,-7,-2|1
1|-1,4,13,-26,-6,20,-2,-4|1
1|1,2,-15,-14,22,10,-9,-2|-1
1|3,-5,-18,8,22,-3,-9,0|1
1|1,14,19,-57,4,31,-9,-3|0
1|-11,25,12,-55,18,20,-9,-2|1
1|1,1,-9,-8,15,8,-9,-1|1
1|-1,12,-24,-19,30,8,-10,-1|0
1|-1,4,6,-18,-5,16,-1,-4|1
1|1,3,-6,-13,9,13,-6,-3|1
1|-1,6,-2,-23,7,16,-5,-3|0
1|8,10,-23,-21,22,12,-8,-2|0
1|1,-1,-16,-12,22,8,-9,-1|1
1|3,5,-14,-16,22,8,-9,-1|1
1|1,-5,-17,1,24,4,-9,-1|1
1|-1,36,-34,-38,35,12,-11,-1|0
1|-1,1,10,-15,-9,17,-1,-4|1
1|-1,7,1,-20,3,15,-4,-3|1
1|1,-3,-9,10,23,-2,-10,0|1
1|-1,-8,-11,12,22,-3,-9,0|1
1|-1,7,-4,-24,8,16,-5,-3|1
1|1,2,-23,6,29,-2,-10,0|0
1|-1,7,2,-21,0,17,-2,-4|1
1|1,3,-7,-12,11,10,-6,-2|1
1|1,-10,-14,25,32,-5,-11,0|0
1|-1,18,-7,-33,12,18,-6,-3|1
1|1,6,-19,-9,25,6,-9,-1|1
1|3,5,-14,-18,20,12,-9,-2|1
1|1,2,-13,-7,19,5,-8,-1|1
1|-1,6,-1,-23,19,10,-9,-1|1
1|-9,24,4,-43,12,21,-9,-2|0
1|-1,5,3,-18,-1,17,-3,-4|1
1|1,7,0,-26,10,15,-7,-2|1
1|-1,4,5,-22,0,21,-6,-3|0
1|4,-6,-27,4,32,4,-10,-1|0
1|-1,-12,-38,-32,21,24,-6,-4|1
1|1,3,-5,-14,9,14,-5,-3|1
1|-3,9,4,-24,3,17,-5,-3|1
1|1,-8,-14,24,37,-4,-12,0|0
1|-1,10,19,-44,2,23,-6,-3|1
1|1,16,-27,-35,26,20,-8,-3|0
1|4,10,-9,-24,9,16,-5,-3|0
1|-1,2,9,-17,-8,17,-1,-4|1
1|-1,5,-1,-18,8,15,-5,-3|1
1|-1,3,9,-23,-4,19,-2,-4|1
1|1,5,0,-19,2,17,-5,-3|1
1|-1,20,-20,-25,25,9,-9,-1|1
1|1,4,-8,-18,21,13,-9,-2|0
1|-2,16,-32,0,34,-4,-12,0|1
1|-1,7,-8,-15,16,8,-8,-1|1
1|-1,10,1,-30,9,18,-6,-3|0
1|29,58,-18,-69,8,29,-5,-4|1
1|1,3,-7,-14,15,11,-7,-2|1
1|11,-16,-35,22,37,-4,-11,0|1
1|-1,-7,-12,6,22,2,-9,-1|1
1|1,-1,-13,0,19,0,-8,0|1
1|11,-61,-121,-2,73,14,-14,-2|0
1|1,2,-9,-16,9,15,-5,-3|1
1|-1,-10,-27,-6,40,14,-13,-2|-1
1|-3,9,8,-40,17,20,-12,-1|0
1|1,3,-14,-14,27,7,-11,-1|0
1|16,24,-40,-40,33,20,-10,-3|0
1|1,0,-16,8,24,-4,-10,0|0
1|1,0,-12,5,24,1,-10,-1|0
1|1,-1,-29,-12,31,7,-10,-1|0
1|1,7,-19,-21,26,12,-11,-1|0
1|-1,-1,19,-29,-2,20,-5,-3|1
1|-4,24,-15,-35,28,11,-10,-1|0
1|-2,7,5,-25,3,18,-5,-3|1
1|1,-1,-18,-19,16,16,-6,-3|1
1|1,1,-15,-27,5,20,-3,-4|1
1|1,6,0,-24,9,15,-7,-2|1
1|5,1,-22,-1,27,0,-10,0|0
1|-1,8,-15,-5,22,0,-9,0|1
1|1,5,-1,-18,1,18,-5,-3|1
1|1,-14,-27,22,36,-4,-11,0|-1
1|1,-7,-28,-4,30,8,-10,-2|1
1|-1,5,3,-26,15,14,-8,-2|1
1|-1,-11,-15,19,26,-7,-11,0|0
1|-1,-14,-44,-16,37,18,-9,-3|1
1|-9,18,15,-41,1,23,-6,-3|0
1|-1,4,6,-29,12,17,-9,-2|0
1|-1,1,12,-18,-10,20,-2,-4|0
1|-1,6,1,-20,5,16,-7,-2|1
1|1,11,9,-42,11,21,-9,-2|0
1|1,0,-11,-7,18,6,-8,-1|1
1|19,-24,-51,41,53,-12,-16,0|0
1|-1,5,5,-17,-5,16,-1,-4|1
1|1,5,-3,-23,15,13,-8,-2|1
1|5,-5,-26,11,36,-1,-12,0|0
1|1,3,-8,-10,18,6,-9,-1|1
1|1,3,-8,-12,18,11,-10,-1|1
1|-1,7,10,-30,-4,26,-7,-3|0
1|1,-1,-16,-16,16,15,-6,-3|0
1|1,-1,-13,7,22,-2,-9,0|1
1|-4,8,16,-36,-6,32,-6,-4|0
1|4,-6,-19,12,24,-5,-10,0|0
1|1,4,-4,-20,5,20,-4,-4|-1
1|1,4,-7,-13,14,10,-7,-2|1
1|-1,11,-17,-14,23,6,-9,-1|1
1|-5,29,-42,-9,40,-1,-12,0|1
1|-4,-20,-19,25,32,-5,-11,0|0
1|-1,4,10,-32,5,24,-6,-4|0
1|1,-3,-10,19,31,-3,-11,0|0
1|25,0,-70,-10,51,6,-13,-1|0
1|16,8,-52,-26,43,13,-13,-1|0
1|1,-1,-14,-7,19,6,-8,-1|1
1|3,6,-11,-19,14,16,-6,-3|1
1|1,4,-4,-21,5,17,-5,-3|1
1|1,5,-14,-11,21,6,-9,-1|0
1|-1,0,14,-20,-9,20,-2,-4|1
1|-1,9,8,-32,3,19,-5,-3|1
1|1,2,-10,-7,18,5,-8,-1|1
1|1,8,-2,-29,6,20,-6,-3|0
1|1,6,-6,-21,11,20,-7,-3|1
1|1,3,-24,1,28,-1,-10,0|0
1|-1,-2,27,-19,-31,37,-8,-3|0
1|-1,8,-6,-19,16,9,-8,-1|1
1|-1,3,11,-30,2,19,-5,-3|1
1|-2,12,-2,-26,10,15,-7,-2|1
1|16,0,-56,10,47,-5,-14,0|0
1|-1,-16,-29,12,37,3,-11,-1|0
1|-1,-4,4,32,33,-4,-12,0|1
1|-1,-6,-7,12,20,-3,-9,0|1
1|49,0,-91,0,55,0,-13,0|0
1|1,3,-8,-19,20,13,-10,-2|0
1|19,-6,-67,-1,62,9,-15,-1|0
1|-15,25,25,-51,1,24,-6,-3|1
1|1,1,-11,-13,17,10,-9,-1|1
1|4,14,-7,-33,16,16,-8,-2|0
1|-1,10,-1,-25,7,16,-5,-3|1
1|1,3,-5,-16,5,16,-5,-3|1
1|1,1,-16,-9,20,6,-8,-1|1
1|5,10,-26,-30,24,16,-9,-2|0
1|1,0,-9,-1,20,0,-9,0|1
1|1,0,-13,-15,14,14,-6,-3|1
1|1,37,-25,-48,29,18,-10,-2|0
1|11,27,-20,-53,20,24,-8,-3|0
1|-1,4,3,-20,5,15,-5,-3|1
1|11,59,-20,-104,59,21,-15,-1|0
1|-1,8,4,-34,-3,23,-3,-4|0
1|-3,11,0,-25,9,15,-7,-2|1
1|31,64,-22,-73,10,29,-5,-4|1
1|-1,6,-3,-23,20,9,-9,-1|1
1|-9,22,9,-41,4,22,-6,-3|1
1|1,1,-25,-9,26,6,-9,-1|1
1|-1,6,-3,-16,11,12,-7,-2|1
1|1,0,-9,0,21,0,-9,0|1
1|1,13,-11,-24,15,13,-7,-2|1
1|-1,-7,-12,6,23,3,-9,-1|1
1|-1,2,8,-18,-4,19,-5,-3|1
1|1,-1,-22,-6,25,5,-9,-1|1
1|1,5,-6,-20,16,13,-10,-1|0
1|-1,4,6,-22,3,17,-7,-2|1
1|1,3,-8,-11,17,7,-8,-1|1
1|-1,4,7,-21,0,16,-4,-3|1
1|1,3,-12,-13,22,8,-10,-1|0
1|-1,-12,-23,10,32,3,-10,-1|1
1|1,3,-14,-12,19,7,-8,-1|1
1|-1,3,6,-25,13,14,-8,-2|1
1|4,6,-25,-14,26,7,-9,-1|-1
1|-1,4,3,-21,6,16,-6,-3|1
1|-1,12,-1,-37,21,16,-11,-1|0
1|-4,20,-16,-25,24,9,-9,-1|0
1|1,-2,-8,6,16,-4,-9,0|1
1|-3,7,11,-25,-7,24,-6,-3|1
1|19,-6,-56,2,47,5,-12,-1|0
1|1,-8,-20,14,31,-3,-11,0|0
1|1,4,-7,-13,11,10,-6,-2|1
1|-8,9,42,-62,2,27,-7,-3|1
1|-1,10,-13,-15,19,7,-8,-1|1
1|11,14,-36,-29,35,11,-11,-1|0
1|1,3,-8,-9,16,6,-8,-1|1
1|11,49,-1,-77,14,31,-9,-3|0
1|-1,5,4,-30,19,11,-9,-1|1
1|-1,8,20,-38,-7,28,-7,-3|0
1|-1,2,21,-25,-15,27,-6,-3|1
2|1,4,-2,-17,-1,17,-2,-4|1
1|1,0,-11,-8,18,8,-9,-1|1
1|1,4,-6,-14,10,13,-5,-3|1
1|-1,-14,-35,9,36,-1,-11,0|0
1|-5,14,6,-36,7,24,-10,-2|1
1|7,0,-26,0,26,0,-9,0|1
1|1,-6,-11,20,28,-4,-10,0|1
1|5,10,-19,-21,21,12,-8,-2|1
1|5,6,-26,-23,23,13,-8,-2|1
1|1,31,-13,-62,40,17,-13,-1|0
1|-1,-6,-5,16,20,-6,-10,0|0
1|-3,17,-14,-25,22,10,-9,-1|1
1|9,9,-26,-19,26,10,-10,-1|0
1|-1,5,1,-18,4,15,-5,-3|1
1|4,-5,-25,5,26,-1,-9,0|1
1|-1,5,2,-32,23,12,-10,-1|1
1|2,4,-9,-16,12,14,-6,-3|1
1|1,4,-2,-16,1,16,-2,-4|1
1|-1,5,3,-31,12,17,-8,-2|1
1|-1,8,-14,-8,25,0,-10,0|1
1|19,-8,-85,-8,57,7,-13,-1|0
1|1,-6,-17,8,26,-2,-10,0|0
1|4,6,-49,-17,40,8,-11,-1|0
1|1,8,-39,-14,37,7,-11,-1|0
1|1,6,0,-24,1,21,-6,-3|0
1|-19,43,7,-64,20,23,-10,-2|1
1|11,15,-35,-24,33,10,-11,-1|0
